,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2022-01-01,14588334.0,18232649.50950684,,,,
2022-01-02,14422810.0,18189355.67712,,,,
2022-01-03,14496335.0,17746941.5534474,,,,
2022-01-04,15466355.0,18650877.4945,,,,
2022-01-05,13958468.0,15360862.57775412,,,,
2022-01-06,14497837.0,16158963.06384587,,,,
2022-01-07,14633761.0,15273093.48194007,,,,
2022-01-08,15158310.0,14990052.759,,,,
2022-01-09,14048748.0,14250599.7088266,,,,
2022-01-10,14609904.0,13846880.14094208,,,,
2022-01-11,14775980.0,14460198.6896652,,,,
2022-01-12,14011007.0,14558348.10933556,,,,
2022-01-13,14996991.0,15001490.0973,,,,
2022-01-14,15654977.0,16274996.43437902,,,,
2022-01-15,13518964.0,14327352.62348096,,,,
2022-01-16,14267343.0,15175432.13132487,,,,
2022-01-17,13680118.0,13532427.30927082,,,,
2022-01-18,13646153.0,13112588.4177,,,,
2022-01-19,13621576.0,12509802.99059672,,,3.989180696712362,
2022-01-20,13799534.0,12084372.6697225,,,3.9542550366420084,
2022-01-21,13124987.0,9826677.7669,,,3.9897082177322867,
2022-01-22,11314490.0,7672087.4024421,,,3.2313430975883137,
2022-01-23,11000990.0,7713894.188,,,2.8736100814494514,
2022-01-24,10831213.0,7210631.37009952,,,2.7569031188003716,
2022-01-25,10373246.0,7060541.79876812,,,2.5786043549147704,
2022-01-26,10561284.0,7248181.2217974,,,2.60681081437337,
2022-01-27,11222895.0,7713554.20478295,,,2.609808972905568,
2022-01-28,11015655.0,7789097.27764665,,,2.639159251160855,
2022-01-29,11237562.0,8338271.004,,,2.16560394706576,
2022-01-30,11219115.0,8156376.2607165,2.2204531657291664,1.0721223503472224,2.417484376423611,1.1028398793055554
2022-01-31,11621111.0,8747210.2497,2.2204531657291664,1.0721223503472224,2.204098394210506,1.1028398793055554
2022-02-01,11981146.0,8976274.5832,2.2204531657291664,1.0721223503472224,2.405787331486735,1.1028398793055554
2022-02-02,11986303.0,8446428.40898808,,,2.5064284076600276,
2022-02-03,12051056.0,8812091.14815824,,,2.6340709289690154,
2022-02-04,12490611.0,10117152.34233438,,,2.1580192857192606,
2022-02-05,11359884.0,9432111.6852,,,2.162463185504391,
2022-02-06,11648482.0,10024683.6092,,,2.214464434728146,
2022-02-07,10934083.0,9919461.65648729,,,2.236426573694649,
2022-02-08,11151428.0,9669951.75754332,,,2.637818877589924,
2022-02-09,11538791.0,10066441.2684,,,2.8527414277248173,
2022-02-10,10916478.0,8980052.87340144,,,2.7533910973671323,
2022-02-11,10832891.0,8273313.06380342,,,2.505744293832647,
2022-02-12,10758384.0,8162427.25299456,,,2.720440780735292,
2022-02-13,11108190.0,8261160.903,,,2.49845761065053,
2022-02-14,11303060.0,8388146.9745658,,,2.5403965096380747,
2022-02-15,11469983.0,9047553.32995444,,,2.6888860701844126,
2022-02-16,11837289.0,9748007.4915,,,1.9520314888897825,
2022-02-17,9910160.0,7299823.856,,,2.2705830810116794,
2022-02-18,9607366.0,6934881.73327556,,,2.4237386917506236,
2022-02-19,10337665.0,7231767.61673795,,,2.2820361967261595,
2022-02-20,10164887.0,6729155.194,,,2.231174613096788,
2022-02-21,12371079.0,7532750.0031,,,2.1186255140551347,
2022-02-22,10860896.0,7056324.1312,,,2.1845659982569186,
2022-02-23,10550151.0,6723683.07882831,,,2.0023072601248324,
2022-02-24,10980849.0,6799281.08651352,,,2.141510456665679,
2022-02-25,9996076.0,6642843.12510608,,,1.9436567472740325,
2022-02-26,9928193.0,6781052.32103596,,,1.8817923717475793,
2022-02-27,10592361.0,6805738.64669985,,,2.0780201938267715,
2022-02-28,11306808.0,7958326.2085008,,,2.075458472292089,
2022-03-01,11142915.0,8096711.2518264,,,2.2531926368847,
2022-03-02,11680063.0,8194732.2008,,,2.542925760327446,
2022-03-03,11229678.0,7570139.41597878,,,2.684540383061235,
2022-03-04,11481688.0,7155387.9616,,,2.5109521977191913,
2022-03-05,11374399.0,7297814.3984,,,2.330458536965066,
