,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2023-02-20,19303269.0,6290020.19911671,1.2411720471211747,0.8853847994300885,1.4027361724909122,1.0729735224283183
2023-02-21,54019237.0,17822221.68048557,1.202597283886555,1.0116325731680555,1.332884387762701,1.0646714493350693
2023-02-22,85033048.0,24001210.44387712,1.6739256458182816,1.014198877879514,1.7494216136629164,1.1164571376260417
2023-02-23,98952049.0,30012156.4617,1.889452201204355,1.0597974019934027,2.213646925878949,1.0304880326902779
2023-02-24,105387580.0,25268997.1550148,2.269009254057508,1.1278441489909723,2.631053474845901,1.0997423752468751
2023-02-25,116742888.0,27110387.18231064,2.888861654887487,1.1111022324059028,3.4262435350428344,1.051523618554861
2023-02-26,101319971.0,23932553.26117786,2.6546409378374896,1.1849593668180556,3.0028948405161824,1.1410513645524305
2023-02-27,106529177.0,23990370.6604,2.8324208606038517,1.1989252893826388,3.2651610215351394,1.1500269732378472
2023-02-28,127949232.0,24847740.8544,3.5498115976898617,1.164121406446875,4.099337507647096,1.0320131556534724
2023-03-01,132026766.0,31472746.44083496,2.089583777027739,1.1428653031795137,2.3031066209680606,1.0399267405802084
2023-03-02,128509360.0,29103784.628856,2.4124975799564825,1.2091084538270833,2.1713800477504446,1.052420880662153
2023-03-03,120721947.0,23454520.21221009,3.052350537115007,1.1205329375364583,3.312166190233037,1.0353283809430556
2023-03-04,134945319.0,24152464.61430516,2.849429344727947,1.0678841259291667,3.2401402072489045,1.050821222445486
2023-03-05,141715479.0,28339307.74524633,1.7747892632734568,1.0536761531569445,1.9154236839951428,1.081125360484375
2023-03-06,137616544.0,27358947.85683904,1.5517843785299954,1.052411475642361,1.5891077382305825,1.0136277834621528
2023-03-07,163981193.0,35307543.33850587,1.9430997305329119,1.0392867550611111,2.079751027260135,1.0438744954791668
2023-03-08,139340521.0,26282289.23817194,1.4289998493852936,1.0978876639770834,1.3584268153957062,1.0416804802093749
2023-03-09,151688576.0,25396752.59575168,1.9234441744065174,1.027855695625,2.053584121626255,1.0397364611343751
2023-03-10,161769728.0,25874708.86480384,1.887304601158557,0.9492495659246527,1.8802072227407847,1.0704504443399305
2023-03-11,163448266.0,23945501.13449732,2.115455037577207,0.9967577314145833,2.1722799761234586,1.071309083760764
2023-03-12,149949693.0,27378519.7114971,1.845519922814674,1.0177362170913193,1.7973840354195505,1.0813994729444447
2023-03-13,224297119.0,57756508.1425,0.6068548279513889,1.05649665875,0.5848406889583333,1.0768502853472224
2023-03-14,242721272.0,73083374.9992,0.43121882103607195,1.0468558520475695,0.42859480220433316,1.03488643656875
2023-03-15,194129338.0,53269090.3472,0.5591235661150638,1.0373820283458335,0.5561022806117832,1.0275285071475695
2023-03-16,203140030.0,59593583.7634627,0.8344192274345605,0.9825170483809029,0.9257135729070433,1.021414268704861
2023-03-17,207931380.0,82611137.274,0.6824614537068826,0.9773796935298612,0.7658258064027075,1.0420037619065972
2023-03-18,195470334.0,73819954.13669533,0.5422827873211997,1.0642940538024306,0.5395764012999323,1.007890452834375
2023-03-19,208911462.0,94532436.555,0.5297393792031398,1.0265879374565974,0.596510097189682,1.0237680302024306
2023-03-20,182146844.0,72739156.37544556,0.6848422815085434,1.0627496401680556,0.7489420822453169,1.0182028327350696
2023-03-21,193604018.0,79330092.42505866,0.7641171379466409,1.0578958913201388,0.9194754735738238,1.0266655265565972
2023-03-22,179993726.0,67821635.9568,0.911789777707713,1.043359894467014,1.0957684025231258,1.0087126896868055
2023-03-23,161805898.0,61308254.7522,0.9917819052730054,1.0115636948284723,1.1950205340723596,1.0150788819336805
2023-03-24,188971442.0,62478673.5626779,1.372425681973353,1.0837499959166665,1.5308817659803204,1.0313671021670139
2023-03-25,185301506.0,57885097.79226486,1.4993175473840514,1.1145684280354164,1.6973608794305746,1.0426052476673613
2023-03-26,192125902.0,67455404.1922,1.3805669097327207,1.0208229882802085,1.6790617572842932,1.0631163553576388
2023-03-27,172549381.0,55340705.24042447,1.5767775065296281,0.9687112471402778,1.7775648834313622,1.018279702090625
2023-03-28,175267604.0,61954341.05458908,1.5384311081609605,0.9625254641243058,1.7991330300636994,1.04779713650625
2023-03-29,210269482.0,90783682.7406092,0.9633647257882829,0.9611183940277778,1.116774725097252,1.0380663937253471
2023-03-30,199869318.0,80375141.74046347,0.7668642474596563,1.0338570847871529,0.7689323458537116,1.029681577451389
2023-03-31,201012430.0,83167025.5070253,0.8281935238695983,1.0078697148434028,0.9176825196997647,1.027640688765278
2023-04-01,185298261.0,73491184.06082742,1.016029407381812,1.0127002717475695,1.1275094206474288,1.014399295868403
2023-04-02,183470141.0,67994034.2546,1.3342882289888296,1.0696803406715276,1.477800520379379,1.0669495502013888
2023-04-03,175409534.0,63638578.9352,1.4401016688808295,1.028636969303125,1.6470853233994294,1.003213430985764
2023-04-04,173306417.0,64002059.7981,1.5717770851884232,1.020156820596528,1.9001357972178776,1.0228530688319446
2023-04-05,204167033.0,79254012.12075326,1.3067136733273073,1.0365190007482639,1.5349471894645796,1.0195319898614583
2023-04-06,197511445.0,73652017.8405,1.4073521784161311,1.067376641415625,1.6312595050315446,1.0015610035263889
2023-04-07,188267491.0,69903719.4083,1.4533471936214173,1.084654178310764,1.7257958941058966,1.049209246884028
2023-04-08,191747709.0,70605126.65054592,1.2253082986834276,1.110320159151736,1.4726790073264506,1.0863013116430555
2023-04-09,194958982.0,73265585.4356,1.2902247495039583,1.157328843479861,1.5615238497261505,1.0890254066006944
2023-04-10,285239998.0,123834055.65052028,1.1258706554860387,1.167909473123264,1.3130066349408827,1.0727424903447915
2023-04-11,264223805.0,107085939.5249489,0.6645222773541725,1.1621449410552083,0.6168278357968298,1.036188706464236
2023-04-12,219852498.0,84181521.4842,1.421378098866744,1.1489688931111113,1.6216910172761152,1.0449380680690972
2023-04-13,236884804.0,92077123.3148,1.7462742278976022,1.084331207807986,2.338772936687848,1.0274875882958332
2023-04-14,233482292.0,88256306.376,1.9387052941895344,1.0558556696430557,2.5278801000310613,1.0349758449256945
2023-04-15,227524023.0,85490151.70608783,2.3109133631347967,1.0107230380652779,2.9222761652096803,1.0287058057059026
2023-04-16,211785859.0,80215141.51495951,2.2543424630358424,1.0169075769562501,2.9146892604682426,0.9725927425979167
2023-04-17,225544572.0,80853888.03793883,2.2515727423064638,1.057184254717361,2.7707569652419406,1.0055921524114584
2023-04-18,218069573.0,80054940.87896582,2.1328341031695555,1.0438912552934028,2.7364027009372625,1.0489006821649305
2023-04-19,199095176.0,64029351.04530272,2.262488556789936,0.9491064521746527,2.713225493709215,1.006901979190625
2023-04-20,187189783.0,61191976.91452098,2.0474299472738595,0.9486080157364584,2.5573065545831173,0.9941393806263888
2023-04-21,170805289.0,49543828.24476803,2.023098989396294,0.9879550524777778,2.3196280598131125,0.991758507082986
2023-04-22,173688258.0,51602781.4518,2.1065367995600854,0.9573520671739585,2.4770939664780594,1.0532496131927083
2023-04-23,167711889.0,48146516.10002097,2.4157592590631634,0.9570279336503472,2.8180725091268064,1.0379054263510417
2023-04-24,159783572.0,47129840.69107028,2.124672323535568,0.9455194908739585,2.5124027226554344,1.045466099967361
2023-04-25,166337877.0,52379797.4673,2.273755238659833,0.9537966571774305,2.597068837236251,1.0735363424013888
2023-04-26,145627636.0,46528029.702,1.8586625706042392,0.9539943009201389,2.034859262293801,1.0467150183003473
2023-04-27,138129533.0,45886630.8626,1.7701377016198976,1.029034814873611,1.9548387495065696,1.0422840344677082
