,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2023-02-06,0.0,0.0,0.7274500354843613,0.71365821215,1.054632095451703,13.453543525315386
2023-02-07,4208769.0,3627049.27884372,2.7414572444738945,0.990867895555814,4.557124880410393,0.8749832657170543
2023-02-08,4702754.0,3883037.31318482,2.9505907249645213,1.13388995873125,4.080157556545292,1.0690690960100695
2023-02-09,4362422.0,3228637.59603776,3.1322198155755876,1.1301564386361111,3.835621439336895,1.133696316750347
2023-02-10,12637847.0,11260178.36381502,2.071815045994243,1.2167053715645832,2.3557557887319174,1.0933778512239583
2023-02-11,25010924.0,28407407.4792,0.9189558480293842,1.2655608655489583,0.963489760539328,1.048139838495139
2023-02-12,20157795.0,20079328.56560505,0.8163335473135773,1.2229860693378471,0.7648599024320696,1.0167173965041667
2023-02-13,19142095.0,17738307.35754455,1.826008137037785,1.2614851468559027,1.782016021061981,1.040423885530903
2023-02-14,18203003.0,18919520.16182774,2.123277901877377,1.226092354537847,2.2910219109898176,1.0335618107288194
2023-02-15,18263448.0,21810530.85565032,1.3838547913847332,1.2774413692010416,1.415496630082629,1.0283928462104166
2023-02-16,14809678.0,15592350.82210572,1.4501259601254786,1.326196635201736,1.3218864983740213,1.017668867379861
2023-02-17,14860552.0,15976705.769892,2.142763386813051,1.2816969290142362,2.341856766046666,1.017010080164236
2023-02-18,15430026.0,16350163.1974554,2.502069684010751,1.2764012491041667,2.7965717379669988,1.0208275656479167
2023-02-19,14942882.0,14855505.44007966,2.905470602465693,1.254219439857292,3.3572307971629725,1.0147066159802083
2023-02-20,15164873.0,16378946.64879844,3.2871336521764123,1.2581991993302084,3.9029653801393605,1.0339568825704861
2023-02-21,14459388.0,14077660.1568,3.7067075874319104,1.2695613898680556,4.368752183325103,1.0237977223576389
2023-02-22,13823225.0,13629949.91214025,4.107089541870549,1.2595564780104165,4.83688275235416,1.1171005386361113
2023-02-23,12902700.0,12832282.869615,3.91010264023174,1.2838394344395834,4.578848312070026,1.0552644586083335
2023-02-24,12044936.0,11487311.59260176,4.156238584271839,1.335366723215972,4.7205960600796795,1.0763741776850695
2023-02-25,11384354.0,10562856.7384892,3.8905925934775576,1.3655681955496526,4.5494988731584876,1.1538350566850692
2023-02-26,11394688.0,10866184.36695296,3.785155978661652,1.3643805378604168,4.48576077000877,1.147076545075
2023-02-27,10838109.0,10168632.82934787,4.177707263421277,1.3912717176236111,4.944068586704178,1.1052854706555557
2023-02-28,10969072.0,10247242.67394736,3.9518851452335877,1.3712234457125,4.708539992750175,1.0236043718493057
2023-03-01,12164715.0,12019789.9379646,3.84022618787237,1.3364108031850697,4.651774992450553,1.084604927221875
2023-03-02,12995098.0,12681395.94442706,3.356019406148553,1.273893722754861,3.9049125836215546,1.0476318807385416
2023-03-03,10260130.0,9023645.5154411,3.1037802168308852,1.206193345529514,3.3164130700565377,1.1487138811309028
2023-03-04,9408760.0,7722710.208,2.5172847269414405,1.2218353534701387,2.359025619660079,1.1962283826354168
2023-03-05,9617379.0,7933707.25580655,2.924557951597125,1.2295342151177084,3.107390244943027,1.1030298865708332
2023-03-06,10075594.0,8187726.12349428,3.2326015344715007,1.2100077286534723,3.6492265949271347,1.0918355078631943
2023-03-07,10296165.0,8031813.55121805,3.503604727157652,1.1880324388402779,4.133741818531052,1.0286492803131944
2023-03-08,10972195.0,7761780.1178775,3.8090212143003987,1.1054869420458333,4.328298402068398,1.1028388594097223
2023-03-09,10165803.0,6806327.46611313,3.2091253315761055,1.045849940648611,3.7151874958092637,1.0353283231048611
2023-03-10,12910944.0,8175765.42782976,2.9132676855840844,0.9604318233479167,3.2768720828414075,1.022594986821875
2023-03-11,10704664.0,6588213.71911296,3.267507473034092,1.051873161832986,3.7195841268091305,1.0759026018774307
2023-03-12,10085344.0,6950034.74759712,2.6969996921224197,1.0691384521142362,2.7208121274699284,1.0215312031510417
2023-03-13,9242227.0,6782673.16617582,2.410468405,1.019868047048611,2.478698227048611,1.0214308054513888
2023-03-14,8195155.0,6600377.837,2.4080245958907196,1.0269515299895833,2.513525192739648,1.025194066072222
2023-03-15,9574532.0,7366456.3025196,2.2509021472351325,1.0523524469576389,2.382093608090564,1.0280028477347223
2023-03-16,8237494.0,6612292.77825896,2.8533072374491235,1.0234661883145835,3.189219141764372,0.9924662554444446
2023-03-17,9608356.0,8480187.13300116,2.7491030183619665,1.0251025204121527,3.0718039124773155,1.062181414876389
2023-03-18,9321377.0,7901879.77243561,2.6590542170051443,1.0193158110659721,2.8929266175442034,0.9871929312270833
2023-03-19,9387936.0,8075979.64210752,2.7002712654459233,0.9948051899388888,3.0903171938052494,1.0314719250982638
2023-03-20,10606530.0,8389765.23,2.8766930228908585,1.04679209265625,3.324567552061278,0.9445415786777779
2023-03-21,13406233.0,11288770.51383404,2.4732996244679097,1.1484188429899307,2.88327838990269,1.0161671824430556
2023-03-22,15925060.0,12815551.7352214,2.5262001527922617,1.3173459756041668,2.7669593836202124,0.99194685856875
2023-03-23,17668194.0,15536356.24919178,2.365317282233569,1.370697839554861,2.6685627157721212,1.071299696645139
2023-03-24,16621441.0,13806733.60303564,2.119693367222106,1.3570754969256944,2.2153752132603337,0.98105043466875
2023-03-25,16572764.0,13153802.7868,2.5058343634736766,1.3668682652875,2.7652382512191176,1.0578928873618056
2023-03-26,16236764.0,13171262.9568,2.426110430725003,1.3734434523229166,2.8091181472162257,1.0811917282246526
2023-03-27,11042797.0,8087015.25648612,2.6507731363361153,1.2960044130881943,2.9050234585271735,0.9965006455288195
2023-03-28,10073995.0,7541317.9079571,2.575688029093186,1.201533048204861,2.661946150332552,1.0551657324465278
2023-03-29,8976709.0,6941975.60625128,1.9641970348161197,1.12007397460625,1.9476185539710664,1.0697091392406248
2023-03-30,9494454.0,7186140.41133126,2.05111332784355,1.0410551452743055,2.0462454367363354,1.0756530290871527
2023-03-31,9655067.0,7491119.3155848,2.114452207240465,1.0157291458822917,2.17033993864328,0.9755154597142359
2023-04-01,10068795.0,7729959.1135239,2.2480539779389606,1.0344250654020835,2.2750673649344586,1.0806948643243055
2023-04-02,10254325.0,7596978.4072865,2.3623239523730124,1.0389355426791669,2.4914510830745087,1.1621648800368056
2023-04-03,9688466.0,7146411.03826834,2.466956265359908,1.0715751892347223,2.5170779981823976,1.0253215091506944
2023-04-04,10085900.0,7708148.469846,2.5632170995650694,1.0926763015302083,2.6762994792284744,1.1734094370565973
2023-04-05,10547124.0,8024251.9392,2.4469269082684235,1.1009839763274305,2.526851286740581,0.9939766358586805
2023-04-06,10360493.0,7700017.96193773,2.693568893565459,1.1214281131493056,2.7922288438020457,1.0917717133576388
2023-04-07,10855894.0,7915032.3154,2.828986959149686,1.107884497313889,3.0597770510309314,1.1657865951920139
2023-04-08,11140285.0,8065346.6535798,2.7901277353080918,1.1014097570663195,2.9954367396382415,1.2258479863625
2023-04-09,11085710.0,8118632.1344952,2.94484383354804,1.0839639341159721,3.298897847380356,1.242160212179861
2023-04-10,10915236.0,8189213.44144608,3.139280192721186,1.1140748359270833,3.47201726434455,1.1777483829149304
2023-04-11,10946790.0,8121671.2268577,2.67167892118442,1.15738694920625,2.9292216105614184,1.2031450634083332
2023-04-12,10807874.0,8096884.59988716,2.883424349236548,1.1384228409583332,3.2366326323502594,1.0718326936100695
2023-04-13,12377990.0,9770800.4742909,2.2592401314308694,1.1098536884590278,2.6387723818817173,1.0681146781729167
2023-04-14,12514422.0,10193015.11520034,2.3582564270511415,1.1417345234440974,2.6607330895169388,0.9983792931600696
2023-04-15,13115500.0,10533981.512355,2.6501224600424464,1.1498747495111112,2.862875215337146,1.0308263276777778
2023-04-16,12708562.0,10527971.39562406,2.7352038312715368,1.1581001795145833,3.059486934292055,1.0170315885586807
2023-04-17,14399742.0,11511153.7548,2.82790338778444,1.18456569520625,3.1874712491207275,0.993958705046875
2023-04-18,14779656.0,12648429.6048,2.544955507803289,1.1374716899121526,3.014507541615956,1.0533446221739584
2023-04-19,11200479.0,8397117.04734387,2.943471685814856,1.158860393975,3.3518769207954207,1.0051375820149306
2023-04-20,12563403.0,8956249.73805618,3.5802020468931812,1.058057084701736,4.215605175825214,1.009931488421528
2023-04-21,11520012.0,7676935.9968,3.5914706825473015,0.9799491181954861,4.281038128488565,1.0858409138940972
2023-04-22,11115707.0,7610442.93931569,2.9761570622182503,0.9557289156420138,3.5728272521611504,1.140994022745139
2023-04-23,11192909.0,7475901.51725872,2.9634083771817408,0.9693091112788194,3.3928167536031903,1.1847418924503472
2023-04-24,11170653.0,7413972.4496877,3.0391243860288486,0.9673889545552083,3.6219034696693533,1.1078471757020836
2023-04-25,11622851.0,7963587.32609193,3.0997503806947972,0.9715434369527779,3.7790317819239885,1.07854585338125
2023-04-26,11087642.0,7365520.5806,3.199154404822506,1.0039916644465279,3.8756756375043846,1.0417601065229167
2023-04-27,11200103.0,7734835.59620891,3.1651164619239953,1.0068795016350693,3.879076336460041,1.1322755962819444
2023-04-28,11467892.0,7785707.61277336,3.252210299817866,1.026761238604861,3.776198426774359,1.1098941117864582
2023-04-29,11943108.0,8111758.9536,3.2844837708747585,1.0283801719597223,3.820915101251038,1.0598039447805556
2023-04-30,11789698.0,7799910.45913808,3.43523635581162,1.026091700160764,4.030474412214322,1.1753011566725695
2023-05-01,11873833.0,7556481.08002907,3.506253760807882,1.028751030823264,4.222684965321864,1.1250801637211805
2023-05-02,11838537.0,7655089.13382483,3.119197912057799,1.019391289248611,3.898747052943262,1.0306445182541666
2023-05-03,11551401.0,7618475.17106424,3.1751996509993603,1.0256781961621528,3.914920671300436,1.0217277745475695
2023-05-04,12438600.0,7775380.552284,3.5483178328460676,1.0237875494968751,4.245051922811729,1.0570457834739584
2023-05-05,13409616.0,8481790.50543264,3.40701090273401,0.9756164097868054,4.417971081668673,1.1130088556836806
2023-05-06,13379995.0,7993209.013,3.5006223508253838,0.9844216939322917,4.434630940051595,1.0524758547795139
2023-05-07,14277884.0,8333629.665816,3.5393621990716544,0.9725213190451387,4.652138012722113,1.2812784506041668
2023-05-08,12560014.0,6831912.10158016,3.166125614476375,0.9870692861190972,3.7806220120644776,1.0531489484993055
2023-05-09,11884041.0,6564744.2484,2.711613375615608,0.9735456161128471,3.2619866802941937,1.167093538992014
2023-05-10,11298395.0,6556945.3533566,2.7339607010897313,1.0204425544256945,3.2385739126261357,1.1262569829625
2023-05-11,11409116.0,6255618.3028,3.0819086558043938,1.0225390540614585,3.538660191679436,1.0820798819121529
2023-05-12,11517645.0,6527337.362625,3.0075387011060974,1.0046683337600695,3.5850460068061114,1.0799055834333333
2023-05-13,12550302.0,6992952.972588,3.0562693583148484,1.0247070118364583,3.4437516324766815,1.055196784631597
2023-05-14,13530577.0,7581521.36935962,3.049604446710806,1.0282486529444443,3.4405193835010976,1.1586690332944445
2023-05-15,13060182.0,7369860.7026,3.035845888139404,1.0644019560552083,3.497849050907229,1.0639394089909722
2023-05-16,13657977.0,7720316.95670505,3.146785584534943,1.0803261421607637,3.6068121562066207,1.0116995849083332
2023-05-17,14116280.0,8256612.172,3.033435369222713,1.0956499961777777,3.5063660264978123,1.0662590745180553
2023-05-18,13690964.0,7873552.64209752,3.1077604745215983,1.10517935188125,3.485322200522533,1.0845695526979167
2023-05-19,13621368.0,7870372.48978272,3.3903043312781707,1.086592378546528,3.8299912288087308,1.1260751988281248
2023-05-20,13903772.0,8100437.39628296,3.140763596691216,1.0991485865034722,3.5235114200931617,1.2929403925583334
2023-05-21,13641002.0,7742632.7352,2.9396699708670653,1.09743870071875,3.2238233261045908,1.234991528176736
2023-05-22,13856144.0,7816250.8304,3.0973156962248245,1.0640332509986112,3.5409858751207057,1.152339936967361
2023-05-23,14584958.0,8444690.682,3.0822859671211926,1.0299388493128472,3.533711645662983,1.1930511475829861
2023-05-24,14399135.0,7922736.1210531,3.462200204410527,1.0698207641309028,4.009904494171011,1.2246986173274306
2023-05-25,14275728.0,7985242.94813856,3.2008027820440983,1.0486340246249999,3.6931569021976713,1.3324201090059027
2023-05-26,14347122.0,8040817.55231064,3.2756155323183407,1.0705455610159722,3.53164012282603,1.187454679878125
2023-05-27,14446222.0,8107674.842393,3.265095420347015,1.0813193917163195,3.515871860006634,1.2153448896381944
2023-05-28,14942493.0,8712352.0375884,3.138610219981011,1.0567393945204862,3.3943163419897076,1.3301144752618055
2023-05-29,15400938.0,8749633.41375858,3.3893129620015383,1.1140076707940973,3.664492051801803,1.299176387649653
2023-05-30,15267762.0,8641553.292,3.555422726960337,1.054002581492014,3.9603866000300627,1.091026392029514
2023-05-31,15160156.0,8194686.33920068,3.75789222592803,1.0496219279118055,4.204241380627692,1.1471484758065973
2023-06-01,15055406.0,8007734.23207986,3.7420467277767715,1.0393452065309026,4.316873391935232,1.2642750089263888
2023-06-02,15625872.0,8486692.66141344,3.4483107116294267,1.0079795577416668,4.075419301719271,1.3863544557402778
2023-06-03,16927605.0,9247550.6115,3.0505260212001244,1.0025870355142361,3.649974346934568,1.4741727706277779
2023-06-04,15910605.0,8672109.78126285,2.8046961264445165,1.0107678608781252,3.3423161628575873,1.4469790357354166
2023-06-05,15731344.0,8005585.47234192,3.185936374837227,0.9826448561368054,3.7844555951263583,1.1051616321979167
2023-06-06,15530673.0,8002914.17469636,2.858738995247478,0.9206918310461805,3.4455489159685553,1.1546653251052084
2023-06-07,21172894.0,10308190.28630472,2.4150433778306652,1.0499450852399306,2.8807933462350706,1.1093540246402778
2023-06-08,21912949.0,10842527.1652,2.2432566690269513,1.0930125004538194,2.7146667591584372,1.2550422736038194
2023-06-09,23806059.0,11676539.84497695,2.0583065928172832,1.1246597650100694,2.4573647069128097,1.1979806169243057
2023-06-10,13901309.0,5788505.0676,2.2800175167288494,1.0712623280125,2.547347401428374,1.0554527617649305
2023-06-11,14319695.0,6028276.70490695,2.1232074581900178,1.1870083648947916,2.326389614786569,1.2276549744770833
2023-06-12,12350303.0,4998311.62863298,2.2117473480968397,1.0389917466708334,2.4424625987441515,1.021532048179861
2023-06-13,14349689.0,6033966.30568873,1.940738058790468,1.0417229487416666,2.2420835019290957,1.1526421081822917
2023-06-14,10196118.0,4025459.09632698,2.086875096283153,1.0704442963243055,2.3248671102281357,1.0739431122159724
2023-06-15,9519352.0,3842300.90262952,2.565586168308778,1.0027047207013888,2.854143286093767,1.1473022259090275
2023-06-16,10372926.0,4291279.4862,2.421632861662372,1.0261915324003472,2.6177591015234873,1.4708994222694445
2023-06-17,12898863.0,5512974.0462,2.127197359712854,1.0637115604850693,2.3160954980242483,1.3070295192152779
2023-06-18,12887238.0,5413928.6838,2.3146534697265855,1.0775385735378473,2.4582326542156703,1.2604781894458332
2023-06-19,13740106.0,5911552.8235142,2.165808144112437,1.0847939450847224,2.3109004761246172,1.3923381188788193
2023-06-20,13438039.0,6062613.89343363,2.268237358847305,1.1113653865600694,2.435285421275791,1.2766669903579861
2023-06-21,13213406.0,6455381.0924771,2.668530128354379,1.1655472857069444,2.730776105479345,1.0177814088899306
2023-06-22,17498920.0,8261977.711478,1.8258662858876105,1.1274598243604166,1.9944346156374726,1.261351749521875
2023-06-23,14800894.0,7093457.80931356,1.8790557915545436,1.1162096194690971,1.9720322107840937,1.1016877144881945
2023-06-24,16968655.0,8160495.6517414,1.8287598642759342,1.1497111762329861,1.7919250801954452,1.0864317569534723
2023-06-25,16995897.0,8430093.23102235,1.8867329253785583,1.1320827968402776,1.9151336463551294,1.1130168580520834
2023-06-26,17964735.0,8799433.3220844,1.7967788710717403,1.1532716851368054,1.789309093964375,1.1319467842368056
2023-06-27,14922173.0,7379014.5485,1.8418639670515564,1.1129162023784724,1.9081748347346164,1.1563963731881945
2023-06-28,15180756.0,6951268.1724,1.974427292244894,1.2480209678385417,1.997090761155437,1.1904223289649307
2023-06-29,13981703.0,6498719.18347807,1.8335339336771013,1.2290601978062499,1.950299298562249,1.1883730048576389
2023-06-30,12193772.0,5930602.09192812,1.9368939063251465,1.1993821800836806,2.058783295006748,1.1226111885291665
2023-07-01,12618691.0,6248985.00109678,2.328966751550227,1.2416995836163194,2.3733276779170023,1.0704035657811848
2023-07-02,12182426.0,6053545.66975356,2.7391339330137376,1.3221916878475695,2.654080233240272,1.070570424382986
2023-07-03,13482462.0,6965595.61628364,2.6828162973082885,1.339289810161458,2.702539198944973,1.1264015805795138
2023-07-04,14710795.0,7489158.0514806,2.7470638515992576,1.3398090070552082,2.7127248213376225,1.0392195613868056
2023-07-05,13666636.0,6622873.53555124,2.893650317142759,1.2987546275052084,2.867713475607358,0.9926185711347222
2023-07-06,12886801.0,5902582.6997932,2.9661609456753504,1.3373751501211804,3.0743129503659095,0.9982726192239583
2023-07-07,11938361.0,5445086.4521,2.6958774634280127,1.2966582949041667,2.88707101545325,1.1471176330260415
2023-07-08,13303673.0,5968458.61376847,2.7751947719660532,1.2948127798857638,2.959338456708217,1.1451327712611112
2023-07-09,13606246.0,5953074.27783706,2.8344115548209867,1.225581749946875,3.08946847196292,1.1400321627059027
2023-07-10,18357922.0,8537133.35040742,2.3929315844791663,1.1245667152430556,2.673343674826389,1.1121503269444444
2023-07-11,29177581.0,13209720.8873093,1.605643297951389,0.9089339626041668,1.747528451145833,1.0431291640277776
2023-07-12,24339383.0,10826076.99504227,2.405896627777778,0.9019369859722224,3.0566230520833333,1.1490644759375002
2023-07-13,15353633.0,7613733.64223822,2.225357011875,0.8859134250347223,2.8418102809374997,1.1454371402777779
2023-07-14,15638527.0,7616020.19877936,2.122552428923611,0.9948122003819443,2.2653103885763892,0.965853777951389
2023-07-15,14696501.0,7053697.93621764,2.745169258958333,1.0342260523263889,2.9599234274999997,1.0855278631944445
2023-07-16,13872445.0,6519733.55187625,2.846162195833333,1.0071149380555555,3.203482281944444,1.0969939742708332
2023-07-17,13468542.0,6381461.33014122,2.942398805590278,0.9813803386805557,3.44434625,1.0722675320833333
2023-07-18,13281876.0,6071872.83512976,2.6739566108680557,0.9803853496527779,3.1139969913888894,1.0804260203472222
2023-07-19,13499620.0,6100478.278,2.7566878030208333,0.9370279635416667,3.3282342321180556,1.1677657410416666
2023-07-20,14069169.0,6447900.1527,2.635989473263889,0.9185863661111111,3.2187306456944444,1.0454831948083625
2023-07-21,13649610.0,6297930.054,2.6976737855208333,0.940244048263889,3.290749751041667,1.1572203528125
2023-07-22,12887578.0,5865045.37487198,2.6813394683680554,0.9526485208680554,3.2329005029861113,1.1831024803124999
2023-07-23,12785459.0,5906440.32039155,2.689462176284722,0.9480294690972223,3.191228356805556,1.2444279887152776
2023-07-24,12088815.0,5331167.415,2.6983012753125,0.9826545919097222,3.1135231244791672,1.2477517901041668
2023-07-25,12954569.0,5654167.50849694,2.7635470457291667,0.973680735451389,3.2123046286805557,1.2608558852430554
2023-07-26,12911148.0,5665830.7091526,2.7714030257291666,0.9729272767013888,3.2230961530555557,1.2299100364930555
2023-07-27,12930663.0,5728283.709,2.6963070120486115,0.9257172179166666,3.15612226875,1.3355392571527778
2023-07-28,13438919.0,6017940.26801617,2.6263704385416666,0.9077013672222223,3.0621968175000003,1.9282452105574914
2023-07-29,13602114.0,6115510.4544,2.591109659722222,0.9168059213541666,2.9924566065625005,2.367583419375
2023-07-30,13406220.0,5944259.630943,2.422290760034722,0.9344316362152778,2.7868115269791662,1.7047615919097223
2023-07-31,13582996.0,6000967.6328,2.695476379895833,0.952387966111111,3.123626912013889,1.3703261919791667
2023-08-01,13123944.0,5873430.97125144,2.8444785424305556,1.0047867237847221,3.2673910634722225,1.0790718527430556
2023-08-02,13002001.0,5668872.436,2.9590190380555557,1.060909762013889,3.342138021770833,1.3897842174652777
2023-08-03,13316916.0,5780873.2356,3.0449077086111114,1.0971244634722221,3.4520804559722227,1.1898238466319444
2023-08-04,13392432.0,5788874.98211904,2.5767206505208335,1.1065072828819444,2.678341067152778,1.2259149476388889
2023-08-05,13963048.0,6079511.0992,2.6338311912152776,1.0932481205555555,2.847557131284722,1.5097687687152779
