date,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2022-04-05,45330496.0,72048290.3424,,,2.9441715799035006,
2022-04-06,43988668.0,63892757.71159628,,,3.7614030548552506,
2022-04-07,42609790.0,64353942.0814457,,,4.177710117123205,
2022-04-08,42752059.0,61306452.606,,,4.117460601466441,
2022-04-09,43885479.0,64257118.3518,,,4.455794985355171,
2022-04-10,44405031.0,63627968.9199,,,4.4907415283929755,
2022-04-11,45248555.0,60154229.9164235,,,4.947446918753655,
2022-04-12,44131619.0,61504307.96591732,,,5.041464524896655,
2022-04-13,43677591.0,61978501.629,,,4.664387764919949,
2022-04-14,44622854.0,61142234.5508,,,5.6287374875169816,
2022-04-15,43655215.0,60916487.011,,,5.895774655081399,
2022-04-16,43594728.0,60553077.192,,,5.747138486339498,
2022-04-17,47267906.0,63116834.8818,,,6.305321314962452,
2022-04-18,50810576.0,72219078.17844623,,,6.017574241677007,
2022-04-19,48432125.0,69156231.2875,,,4.858785739584584,
2022-04-20,47365186.0,67031211.2272,,,4.632783313318622,
2022-04-21,45306725.0,62448030.10738025,,,4.6849467440368775,
2022-04-22,46323601.0,64759168.47551754,,,4.060952903975203,
2022-04-23,45782662.0,62360183.45627878,,,5.5356343912827555,
2022-04-24,49451654.0,66315053.24238466,,,6.28813744090154,
2022-04-25,47146995.0,63719163.7425,,,6.1833432080444,
2022-04-26,50263272.0,62174948.19657768,,,5.7479757763928,
2022-04-27,50425242.0,63379486.6698,,,6.771183148214003,
2022-04-28,51740455.0,64070205.4265,,,6.289462550749544,
2022-04-29,51923738.0,59099598.5916,,,6.214322930132718,
2022-04-30,48531098.0,50164349.49807358,,,6.16444957313963,
2022-05-01,53083947.0,58452168.36994794,5.062415654520918,0.9229368454,5.410805739475375,
2022-05-02,52060190.0,56042794.535,,,5.265713325236364,
2022-05-03,52140167.0,56081963.6252,,,5.146044339201051,
2022-05-04,51044970.0,59714574.2963256,,,5.096320858562041,
2022-05-05,55046707.0,58597219.6015,,,5.05333268906568,
2022-05-06,55017027.0,57398810.37862725,,,5.89124359655272,
2022-05-07,53708420.0,54870013.8919076,,,4.732389061360042,
2022-05-08,53717592.0,52122179.5176,,,4.917167722206236,
2022-05-09,50672750.0,41820220.575,,,4.5666531381117546,1.0363806726104803
2022-05-10,52050532.0,46429074.544,,,3.2764539907634256,1.0354559411660496
2022-05-11,47696782.0,31617249.05274166,,,3.7311472444108507,1.0250633152795239
2022-05-12,41366132.0,24885865.0112,,,3.149468592720793,1.0254589719427085
2022-05-13,41348978.0,27480530.7788,,,2.717519748379006,1.0351375071
2022-05-14,39826387.0,27337335.04406781,,,2.4356635744133364,1.074751395864236
2022-05-15,41338560.0,30423044.1966048,,,2.572660509654424,1.0938154036340277
2022-05-16,42584900.0,28756902.463298,,,2.5526089347288656,1.074853772474653
2022-05-17,43306660.0,31492603.152,,,2.4608300927797027,1.0944620424142362
2022-05-18,47338714.0,29598650.22205928,,,2.42418113912181,1.0117883106618055
2022-05-19,47025839.0,31007134.96071142,,,2.7286163929747533,1.027317840802083
2022-05-20,48447148.0,30783317.8392,,,2.6645022852688953,1.0677571081006942
2022-05-21,49855061.0,32363970.22773198,,,2.682483021681941,1.0839991834447915
2022-05-22,51030428.0,34629248.4408,,,2.585282141585331,1.0701024260802083
2022-05-23,49302356.0,31595550.91710256,,,2.4624041451951624,1.0588529957864585
2022-05-24,51649221.0,34155629.8473,,,2.853868628906018,1.0889877706559028
2022-05-25,51587931.0,33315485.8398,,,2.888310088473186,1.0844457145229167
2022-05-26,54969256.0,33107007.73419856,,,2.54442566985297,1.0570091628989584
2022-05-27,51682550.0,29627851.809253,2.9255279320784093,0.9002501593041665,2.950993280704559,1.024781588882986
2022-05-28,52960889.0,31153543.8705152,2.951288371829323,0.903356254103125,3.107494671989631,1.104246971953381
2022-05-29,53420832.0,31924289.2032,2.9202283810991645,0.8990511279944443,3.032533791920609,1.065269762554861
2022-05-30,52341367.0,34330702.6153,2.898331216764884,0.908127023457639,3.054333458435183,1.14572573936875
2022-05-31,51384230.0,34021498.683,2.7221505806573933,0.9150050256381945,2.7666139471323814,1.1077323681052083
2022-06-01,56903096.0,34221521.9344,3.23228196858056,0.9094184294545139,3.1752645117725278,0.9487453681524306
2022-06-02,56381097.0,34882984.7139,3.423466008995378,0.8678198991913194,3.554421261614409,1.1178763527260418
2022-06-03,58492184.0,34519582.94640296,3.4464623467785467,0.8814325549524306,3.569268683845895,1.0331128316118057
2022-06-04,58184569.0,34631455.4688,3.3340781047671335,0.8924774517965276,3.5004422677643436,1.2189756852767362
2022-06-05,58700604.0,35060120.31718872,3.4528249929824018,0.8898813023649306,3.567295984709162,1.1916017648756945
2022-06-06,54760725.0,34619606.5857615,2.867885662437407,0.9227553500666666,2.8321565035440224,1.120111220228125
2022-06-07,55105608.0,33976437.171756,3.531657841119365,0.9145060738454861,3.655104219294142,1.0733556587934028
2022-06-08,52663216.0,31928169.56826064,3.481062219066056,0.9190410791274305,3.53846980350208,1.0843018910465279
2022-06-09,56796539.0,35972697.40251347,2.9558537666292084,0.9436511277208334,2.9922124450558507,1.0906672605159722
2022-06-10,54652543.0,32477862.83216354,3.0686723229390482,0.9676472463027778,2.9810751874892043,1.090325153732986
2022-06-11,55596278.0,29930833.35066564,3.45745989418746,0.91176964210625,3.5942435802569497,1.086772903945486
2022-06-12,56536641.0,28229263.29229797,3.3902150686745087,0.8934789941243056,3.4898790867261473,1.0529465639534723
2022-06-13,59781122.0,25462831.54790704,3.1626671688443357,0.895849875714236,3.214058644528939,0.9930528792225696
2022-06-14,57265801.0,23840510.58284723,3.3949176331214366,0.8984647397052083,3.5087522233883615,1.0433044584222222
2022-06-15,56456005.0,24587019.243138,3.3357800766334025,0.8806262776451388,3.4907879117924008,1.0348911184496528
2022-06-16,56255158.0,21495095.8718,3.1048273401833573,0.8998006006961806,3.1755459434887308,1.045378774684375
2022-06-17,54871094.0,21948437.6,3.134147277908563,0.9265244892760417,3.4563369439238576,1.1090014720083332
2022-06-18,60914281.0,21100706.9384,3.2272876772055636,0.9603236194041666,3.503174107765531,1.052191618836111
2022-06-19,57219960.0,21950107.6572288,2.84662633209773,0.9658274635052084,3.202680056887247,1.0923219871086804
2022-06-20,55613080.0,22294822.183436,2.6310344338759517,1.0060691505965278,2.7378729165658258,1.05857236426875
2022-06-21,55447988.0,23227162.1732,2.4371475840242107,1.053255949553125,2.499216663360906,1.086616641229861
2022-06-22,79331069.0,36367822.08604969,2.3936627308828773,1.069549945770139,2.4178131332150032,1.113312413096875
2022-06-23,121288623.0,67860984.5685,1.131531971737203,1.0628487546562502,0.9837998157836303,1.0832463586440972
2022-06-24,121632500.0,74840477.25,0.8932601985487247,1.037639962912435,0.7726729927167955,1.0780837681100695
2022-06-25,114851407.0,68832908.33223794,,,0.8573197823739779,1.0889542312246527
2022-06-26,106875874.0,59893239.7896,,,1.030312696318772,1.0719645845364585
2022-06-27,101910599.0,54286957.74519003,1.2482449150273183,0.9727761225583333,1.31812974248443,1.0715660702538194
2022-06-28,97988740.0,50122417.3547674,,,1.7304751835811256,1.0686579506322917
2022-06-29,101564884.0,50254304.6032,,,1.8277119675400217,1.0373740311847224
2022-06-30,108214636.0,51651037.30270572,,,1.9641353982438854,1.0505374777274303
2022-07-01,110887398.0,51019929.4223385,,,1.8000400357191713,1.1147051048940972
2022-07-02,108107260.0,53404986.44,,,1.7439783450347233,1.1252320171378472
2022-07-03,106886336.0,49199780.4608,,,1.9209742969720551,1.1290416721802083
2022-07-04,105949214.0,52148203.1308,,,2.1624647806129165,1.1876725455659722
2022-07-05,121679451.0,62251207.1316,,,1.5479483616173668,1.093883259051736
2022-07-06,111784856.0,58709406.3712,,,1.6967379167973793,1.1245870837618055
2022-07-07,120459157.0,67723913.63337418,,,1.543695298825315,1.0892907475517362
2022-07-08,129783243.0,78934168.3926,,,1.233143022964845,1.0636524065277777
2022-07-09,119994401.0,70736699.3895,,,1.1648463979729966,1.0849140270444444
2022-07-10,119958220.0,68472151.976,,,1.4235395880832746,1.0860690718034722
2022-07-11,128685768.0,72578773.152,,,1.4202770965936307,1.077342973023264
2022-07-12,139292389.0,75008951.4765,,,1.258663946183579,1.0623727271954861
2022-07-13,140072435.0,88721880.329,,,1.3678421066182107,1.0684620524250001
2022-07-14,174302749.0,122900868.3199,,,0.7266325264632331,1.0782173708059029
2022-07-15,163079949.0,114684994.0237565,,,0.667841237206932,1.0577960122194443
2022-07-16,158003940.0,115232273.442,,,0.6253843492905994,1.0878627464760418
2022-07-17,160509541.0,120542665.291,,,0.644794306918051,1.0529402253402778
2022-07-18,135415646.0,129546756.27717628,,,0.7125317826715936,1.0610941978809028
2022-07-19,118416107.0,109225760.70190471,,,0.8835485491355172,1.0155566967173613
2022-07-20,108795704.0,90626821.432,,,1.0051825334548354,1.0102310795166667
2022-07-21,117451742.0,106303316.6107536,,,0.9711806994126412,1.059376233873611
2022-07-22,110955701.0,94561047.50600643,,,0.9850183891133503,1.0244314641239582
2022-07-23,105551817.0,92421170.9652,,,1.2112533297677732,1.0508006733548614
2022-07-24,107399383.0,94544764.8106498,,,1.1896883988863922,1.0667681027652778
2022-07-25,103318114.0,79906229.3676,,,1.4202310698453442,1.0023048886927084
2022-07-26,94946731.0,73991171.8758807,,,1.5292675201734756,1.0636900619673613
2022-07-27,99619695.0,89259888.2708358,,,1.3392051334258386,1.047692846182986
2022-07-28,89777094.0,84009237.11249653,,,1.111319469289415,1.0305922958979166
2022-07-29,82613380.0,77177419.596,,,1.0575192073256516,0.9966492300812502
2022-07-30,77491541.0,72082605.09107606,,,1.0421639905849132,1.0078306657569445
2022-07-31,82003769.0,75967315.7567489,,,1.125009948904382,0.9981521496541667
2022-08-01,78746691.0,70376116.97582823,,,1.2305570500406033,1.0377738849555556
2022-08-02,81080137.0,71212745.94800413,,,1.4010046817152253,1.033628347139236
2022-08-03,84434649.0,74860534.06913133,,,1.3537581788636681,1.0416527825319446
2022-08-04,81944753.0,73098789.87188151,,,1.4794384928909858,1.0525393511444443
2022-08-05,77296941.0,71770209.7185,,,1.4817156074195763,1.0743039367083336
2022-08-06,76765906.0,69534557.6548,,,1.4194408868692592,1.065710956313889
2022-08-07,77249896.0,69965230.8072,,,1.5486506762737062,1.065382432198264
2022-08-08,76968657.0,70885671.63934913,,,1.5993534675345353,1.018375959744792
2022-08-09,81248609.0,72314792.26206104,,,1.943425510626118,1.0160550310041667
2022-08-10,79983258.0,74942617.1009304,,,1.7547740340824187,1.1164539785111112
2022-08-11,78821972.0,72546292.7045152,,,1.4454807291038287,1.0581079534100697
2022-08-12,79737464.0,74415249.01950727,,,1.7458135655073677,1.0572962528930556
2022-08-13,121939059.0,125146056.2517,,,0.906558485419344,1.10102628054375
2022-08-14,101345237.0,101420660.15228014,,,0.8302313993768063,1.015102795354861
2022-08-15,86343488.0,82277904.70907392,,,1.5420429026517664,1.02587623316875
2022-08-16,82901079.0,77607455.4707787,,,2.0508120586616028,0.9636749902541667
2022-08-17,82541563.0,72719117.003,,,2.3330765564199467,1.0039366181767362
2022-08-18,85878676.0,73752606.9488,,,2.4714442172884463,1.0221912445496528
2022-08-19,79319508.0,61020497.5044,,,2.114195705049065,1.0096178307902777
2022-08-20,78695729.0,61933538.723,,,2.219819545372079,1.0653369911041668
2022-08-21,79622956.0,65130167.88544924,,,2.1468616003241996,1.087934261228125
2022-08-22,76713810.0,62176497.7438521,,,2.1043648636896033,1.0787013912274306
2022-08-23,77375296.0,64295108.98910848,,,1.976171489306921,1.114432331549653
2022-08-24,78885506.0,64055030.872,,,1.9539026510323585,1.0498090097250001
2022-08-25,80057874.0,65423294.6328,,,1.951598106744739,1.025153509617014
2022-08-26,86525090.0,65836940.981,,,1.7354542481422779,1.0171206427947916
2022-08-27,94021606.0,75747609.90777875,,,1.5504676501671697,1.0642658210031248
2022-08-28,98057607.0,76615910.96682204,,,1.2684236943899845,1.0678172540833333
2022-08-29,83896149.0,68414202.83510253,,,1.7425223445359699,1.0321486349260416
2022-08-30,84730819.0,68886155.847,,,1.5365932543720868,1.0791393192003471
2022-08-31,90120107.0,74864247.24985053,,,1.4251580605402159,1.078810474023611
2022-09-01,110397957.0,97856749.0848,,,1.280244185105758,1.1037775614586804
2022-09-02,107679241.0,93670171.7459,,,0.9032728354810193,1.0949297139059029
2022-09-03,110720804.0,98508299.3188,0.938929116868265,1.00696594898,1.0071126243536148,1.1224105414100696
2022-09-04,108948100.0,97379739.071889,,,1.0119183514381538,1.0946622063892362
2022-09-05,98864747.0,87149274.4805,,,1.0922435934399406,1.087174057098611
2022-09-06,89140823.0,72926454.05410147,,,1.2315319806349425,1.0101581458444444
2022-09-07,81417143.0,68242221.73391142,,,1.746447269034217,1.0671908047506946
2022-09-08,78692930.0,66408963.627,,,1.5491096504253532,1.0748263956763888
2022-09-09,80725758.0,71885971.05402865,,,1.2257250519006389,1.1413330961770833
2022-09-10,83201427.0,75280651.1496,,,1.112324935955989,1.1190732411458333
2022-09-11,79153770.0,70842624.15,,,1.1183950889152705,1.0979427839600693
2022-09-12,86472255.0,80574847.209,,,1.1717841159157034,1.0835654239736112
2022-09-13,75114064.0,63561520.9568,,,1.3512429158036179,1.0360294663399305
2022-09-14,72969763.0,63093477.05689305,,,1.990112523829003,1.0206033342239584
2022-09-15,71065370.0,58401521.066,,,2.203867222732809,0.9927410015510417
2022-09-16,76791448.0,61801757.3504,,,2.3116536718379104,1.0463592531003474
2022-09-17,74305789.0,61605288.24502099,,,2.229257496155705,1.1733907303298612
2022-09-18,70950950.0,53222272.2268055,,,2.2803603359628855,1.0556637803392361
2022-09-19,69214054.0,53043359.30827206,,,2.5133208276041668,1.088443043888889
2022-09-20,72143912.0,52874273.1048,,,2.4079565845833333,1.0752516345833334
2022-09-21,73764224.0,51826743.7824,,,2.4745088555555554,1.0776782402777778
2022-09-22,70964483.0,53411501.86803994,,,2.3348776964212674,1.0758603453711806
2022-09-23,70166806.0,54505574.9008,,,2.1081491150253684,1.0459946751131945
2022-09-24,69803236.0,52624659.6204,,,1.9153949711569074,1.0975367272815975
2022-09-25,70140077.0,51936474.11922676,,,2.1606320106147026,1.0489837071013888
2022-09-26,68912466.0,52028911.83,,,2.3352138745959516,1.0666910762097224
2022-09-27,72725315.0,53714917.659,,,2.099238848310753,1.0490258537597223
2022-09-28,70696354.0,52760688.9902,,,2.5292561418189274,1.039767699721875
2022-09-29,70973242.0,54237751.5364,,,2.0490224704591347,1.085979508498264
2022-09-30,79601035.0,61850004.195,,,1.2446815955169808,1.1152622538177084
2022-10-01,75454548.0,57737820.1296,,,1.3506011089423595,1.1343144331465278
2022-10-02,76805910.0,58571580.9673701,,,1.560115560332437,1.1917378791756943
2022-10-03,86804946.0,69522081.2514,,,1.453823345310091,1.1076506334239582
2022-10-04,105638712.0,88313963.232,,,0.8446599028914131,1.132678846407986
2022-10-05,102885281.0,87541692.44633262,,,0.6751171862325237,1.1140165609475696
2022-10-06,101105599.0,84160300.6076,,,0.7303312780997392,1.0656340800892363
2022-10-07,95428158.0,79333096.9580751,,,0.8401228714597109,1.1501385939211806
2022-10-08,92056292.0,74826318.3502024,,,1.0259387765437626,1.211888608198264
2022-10-09,91714787.0,75664699.275,,,1.1013174135729105,1.2991299635680553
2022-10-10,96316484.0,78562214.15509193,,,1.1216140485272699,1.1252615874649308
2022-10-11,89396626.0,70596515.5522,,,1.5077304394777733,1.0670444867381947
2022-10-12,88893255.0,69541638.74170755,,,1.7280372886858992,1.0446780880493054
2022-10-13,78811858.0,61098459.449281,,,1.9636838874280014,1.068613855065625
2022-10-14,85488392.0,67876450.48396872,,,1.3354050343144728,1.1075388408468751
2022-10-15,86449448.0,68217259.4168,,,1.2628109287371818,1.1240781847024306
2022-10-16,81693897.0,65240746.1442,,,1.3516973648612616,1.1522904644100693
2022-10-17,101759775.0,86177104.25788425,,,1.1494101569799846,1.167520441892361
2022-10-18,106616893.0,92292597.83944672,,,0.8403373835910448,1.0983117837819445
2022-10-19,110786073.0,93747174.9726,,,0.8084098734886727,1.1542663011715275
2022-10-20,103823645.0,84045086.9685054,,,1.1737159308561091,1.0402540300819443
2022-10-21,92075671.0,76582000.24061874,,,1.7783959491873225,1.0613947972892364
2022-10-22,95973025.0,79847691.084394,,,1.4690230159453777,1.1090493879416667
2022-10-23,107110333.0,96484156.79021592,,,1.2528093469577604,1.1438029633822917
2022-10-24,130574223.0,116611490.4396741,,,0.7024959824325323,1.0949623321798612
2022-10-25,123283467.0,113371172.97587118,,,0.6101688382575694,1.127408719295139
2022-10-26,120995380.0,113338476.5556582,,,0.5911976664055387,1.0357909069284723
2022-10-27,111457710.0,100947247.947,,,0.6910820375189005,1.0344134023930556
2022-10-28,114924974.0,108655583.3706028,,,0.7717551304488547,1.1306001030753472
2022-10-29,107544982.0,100423203.804435,,,0.7291069114924597,1.1139293296145831
2022-10-30,101228728.0,91896773.47303504,,,0.8672070066283357,1.1038997209024306
2022-10-31,97944223.0,88581639.7175337,,,0.9753545131389747,1.0801695529770834
2022-11-01,96192186.0,84025462.60399085,,,1.2962089988091168,1.0237252957631944
2022-11-02,82072760.0,71575621.9876236,,,2.0175777674887194,1.0419991940902777
2022-11-03,93690665.0,89298069.9883267,,,1.031258801710766,1.0532642948274307
2022-11-04,137865424.0,161454348.31971216,,,0.6414282320587301,1.0515365468423612
2022-11-05,114783788.0,135852764.36119893,,,0.6989485890593499,1.0220334259493056
2022-11-06,110568356.0,125632941.79194435,,,0.8054877652126693,1.0469093407756942
2022-11-07,133279880.0,166624596.0753196,,,0.6653024133002018,1.0393175161423611
2022-11-08,81238333.0,84382449.02194922,,,1.1347777498674867,0.975504594454861
2022-11-09,71178350.0,57284336.08,,,1.666554962842402,1.008029187751736
2022-11-10,84316495.0,95056413.1030788,,,1.3777228926501228,1.0430021823041666
2022-11-11,72887999.0,77569560.18953048,,,1.3396170333292594,1.0300821634069446
2022-11-12,79590781.0,74600439.0313,,,1.472230845269912,1.0342798819739583
2022-11-13,80236471.0,71355057.51150392,,,1.7480171369278286,1.0337014255295138
2022-11-14,76200566.0,69693037.6636,,,1.7111803534668286,1.0548700975413192
2022-11-15,77895380.0,73198392.1868554,,,1.6073867422488637,1.057744169759375
2022-11-16,84280678.0,75920284.21320689,,,1.9162953226518067,1.044256531025
2022-11-17,80575125.0,70345128.2532225,,,2.4470275905148884,1.0321923659482641
2022-11-18,82082045.0,72241860.6566965,,,2.460519492346116,1.076742228895486
2022-11-19,83384399.0,73056899.3078141,,,2.6335334268638197,1.0834112189086806
2022-11-20,85157522.0,68794045.14865641,,,2.739829916631624,1.2286459769794424
2022-11-21,85040072.0,67599513.17938209,,,2.6684993531607777,1.0556953020229167
2022-11-22,94268917.0,79977749.1828,,,2.065874404386846,1.0742453779999999
2022-11-23,91701383.0,78918210.2098,,,1.7029795581089466,1.051398704248264
2022-11-24,83791954.0,71047197.7966,,,1.8505692612464288,1.0515604581663194
2022-11-25,83088142.0,70085834.03324553,,,1.9268470417024541,1.0784831550086806
2022-11-26,81142532.0,68664862.67303428,,,1.7817894848801938,1.0868443228104168
2022-11-27,80870336.0,68092822.912,,,1.7755826010625628,1.1315428599277777
2022-11-28,80442610.0,66123825.42,,,2.27883926542042,1.0651012781194444
2022-11-29,77696991.0,65133424.84985568,,,2.1122838068694336,1.1052462687458333
2022-11-30,88048088.0,82931741.2760476,,,1.576421253823121,1.0921404243524304
2022-12-01,92375609.0,83636876.3886,,,1.035334965479383,1.0592689696559026
2022-12-02,93077144.0,88163839.84572864,,,1.0846311235417767,1.1026494077680555
2022-12-03,88715853.0,80092672.0884,,,1.1094376164199566,1.0910681040600696
2022-12-04,84606967.0,78002792.5161843,,,1.3792281497149406,1.0930436914038195
2022-12-05,86302792.0,78617464.50833392,,,1.2254688265832852,1.0326780022145832
2022-12-06,87433240.0,80148752.724386,,,1.477748548661505,1.0851230699909722
2022-12-07,81801292.0,73277597.3736,,,1.7858487357814847,0.9986251166416668
2022-12-08,86970430.0,80669555.4112579,,,1.3932293516647318,1.0865446166166668
2022-12-09,84871725.0,77057816.97905925,,,1.039948982342524,1.1283020150534722
2022-12-10,82131796.0,74493538.972,,,1.376850050664597,1.1507788344975696
2022-12-11,81886520.0,73120282.2500452,,,1.4756169708202165,1.211374944338889
2022-12-12,75975918.0,69070913.55137783,,,1.848381387615733,1.1183788173145832
2022-12-13,78082995.0,72109645.8825,,,1.3703991495713492,1.0904976207920138
2022-12-14,72205250.0,65150797.075,1.3121004604420903,1.0658228751742573,1.4393136625495495,1.0359815418513891
2022-12-15,74965505.0,65714761.683,1.5408687910028214,1.0724502512600695,1.8353356395219156,1.0586538300923611
2022-12-16,70636052.0,55995246.15954748,2.0912156704066587,1.038087297685764,2.4476395225908947,1.0634804321215279
2022-12-17,70271117.0,57341231.472,2.2366532386295503,0.9866082111288195,2.6459913070151906,1.0826046486090277
2022-12-18,69610178.0,56649954.58264736,2.2563356123619567,0.9756595891621527,2.6177843852026657,1.0756173962284723
2022-12-19,79599557.0,61442898.0483,2.0959525427604793,0.9625674514510416,2.337735281234433,1.06222328320625
2022-12-20,75487606.0,60593901.3362,1.8532710101420686,0.963381364125,1.99797747798119,1.1333340674083334
2022-12-21,77037050.0,60994132.8708415,1.8141887925210567,0.9630757214878471,1.8925569296287899,1.1095034690715277
2022-12-22,76172478.0,60651492.37816854,1.931499623270319,0.9675087697940974,2.1066340989609205,1.1551822816052082
2022-12-23,77061537.0,61518224.9871,1.9382828630481983,0.997106471132639,2.0734904523080413,1.1848064854847222
2022-12-24,76345469.0,60709916.9488,1.9373966987746658,1.0100389423211806,2.046120324452905,1.2251302382281248
2022-12-25,75994568.0,60412406.95406488,1.9333082284243415,1.0012285849618057,2.08882301868788,1.2275051502350693
