,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2022-01-01,4113520.92,85051557.59458445,,,,
2022-01-02,4373209.2,95451895.86651522,,,,
2022-01-03,4505946.54,106362934.7647088,,,,
2022-01-04,4567548.23,107280545.93103746,,,,
2022-01-05,4663317.16,118429602.59536,,,,
2022-01-06,4610354.08,116525929.53507572,,,,
2022-01-07,4520934.58,117179800.98995478,,,,
2022-01-08,4526612.47,115445622.34054191,,,,
2022-01-09,5514639.4,151894192.97695577,,,,
2022-01-10,5204307.69,144556246.24480554,,,,
2022-01-11,5464306.45,145493616.07432356,,,,
2022-01-12,5638751.48,150795427.19365534,,,,
2022-01-13,5532284.99,137327657.03876317,,,,
2022-01-14,5404087.63,139698968.3219412,,,,
2022-01-15,5171739.79,130234751.39178,,,,
2022-01-16,5223284.46,133538394.8137887,,,,
2022-01-17,5514790.47,131036936.35767,,,,
2022-01-18,5432837.72,125015028.77492,,,,
2022-01-19,5208538.01,112410667.33182,,,5.342851702186188,
2022-01-20,5190373.98,104296635.2883448,,,5.038521782395852,
2022-01-21,4887428.07,84581830.17942,,,5.9029354672077865,
2022-01-22,4631906.43,73253644.93466611,,,4.31207691570449,
2022-01-23,4863166.03,80605134.00185128,,,3.837775579494926,
2022-01-24,4958992.39,77428538.73967306,,,3.6829361130448715,
2022-01-25,4741493.37,73683634.407808,,,3.478747377338233,
2022-01-26,4665077.27,70904509.42673,,,3.321890471222176,
2022-01-27,4457799.05,67677382.85847655,,,3.69302713036243,
2022-01-28,4757762.23,76747462.53213,,,3.1141557151027346,
2022-01-29,4574457.54,74060467.5726,,,2.545145236831444,
2022-01-30,5187607.42,92396421.39149424,2.2332764871180557,0.845649131423611,2.108818893784722,1.0641503534027779
2022-01-31,4660743.72,80335337.59195018,2.2332764871180557,0.845649131423611,2.551178778230226,1.0641503534027779
2022-02-01,4668790.35,79402089.74983533,2.2332764871180557,0.845649131423611,2.6083486594287457,1.0641503534027779
2022-02-02,4629412.43,72849734.2152551,,,3.112117382435248,
2022-02-03,4725814.27,76293545.57488,,,3.6742844615008243,
2022-02-04,4746246.78,82910103.34344476,,,2.799798330113199,
2022-02-05,4704718.24,83631071.43424,,,2.2390822335528924,
2022-02-06,4652811.04,83904141.48432,,,2.3776700197383906,
2022-02-07,4679454.66,88437134.8172157,,,2.2131911430534297,
2022-02-08,4537683.7,83463609.92543359,,,2.36843655502668,
2022-02-09,4443156.85,82873761.5662,,,2.709459432309032,
2022-02-10,4554777.57,79590602.66209865,,,2.917536809943215,
2022-02-11,4747862.85,76711220.06745,,,3.6182645360245766,
2022-02-12,4782767.03,76041213.00997,,,4.6326688066175805,
2022-02-13,4675781.16,73517363.66211641,,,4.387067228775425,
2022-02-14,4813863.11,76634959.44063585,,,4.339263367119752,
2022-02-15,4435140.37,76764828.32536437,,,3.247835910248116,
2022-02-16,4476700.34,76778722.2910085,,,2.897274674700134,
2022-02-17,4665715.21,72453891.49609,,,3.649242404678235,
2022-02-18,4614078.68,70212435.27356,,,4.497267663428981,
2022-02-19,4692839.91,72892445.93759035,,,4.122117724635093,
2022-02-20,4666913.85,68001601.70835,,,3.7566575960519466,
2022-02-21,4863044.52,65191242.14451288,,,4.0456232682242375,
2022-02-22,4914102.84,68915666.14544539,,,3.6938377791474273,
2022-02-23,4957289.46,66259130.92236,,,3.342164983922736,
2022-02-24,4518689.7,59806506.14563359,,,3.4151167454658458,
2022-02-25,4458401.49,63906726.95766,,,2.543237292275392,
2022-02-26,4308744.54,63200664.91272,,,2.123573913408951,
2022-02-27,4302964.44,58654071.45183874,,,2.1089315498668046,
2022-02-28,4179778.72,63167997.66420166,,,2.5788739949867985,
2022-03-01,4232259.12,64848772.63303429,,,2.2150540395387086,
2022-03-02,4132088.17,63156302.27497594,,,2.263097621372301,
2022-03-03,4244380.75,63118186.13325,,,2.62918450222543,
2022-03-04,4502541.85,61653305.55205,,,3.2266883647802453,
2022-03-05,4566190.6,64001284.15529935,,,3.3120489563830384,
2022-03-06,4655941.47,61970518.2501684,,,3.4731332076244907,
2022-03-07,0.0,0.0,,,3.8455407427967745,
2022-03-08,4717943.43,61701264.17754,,,3.1740184216302834,
2022-03-09,4611149.82,64658540.85941854,,,2.7090136305645296,
2022-03-10,4577516.41,60358862.0869696,,,3.401618317853337,
2022-03-11,4691091.87,61242204.36285,,,3.5077941671964328,
2022-03-12,4746683.88,62453118.98611674,,,3.323162245508393,
2022-03-13,4904091.07,62404558.86575,,,3.4735504913478996,
2022-03-14,4890160.01,65580522.09994951,,,3.587125415050317,
2022-03-15,5049744.31,69133902.04543705,,,3.516491569523936,
2022-03-16,5258954.3,77359217.753,,,2.0842808340313423,
2022-03-17,5129852.98,73859623.20604,,,1.8608955524056898,
2022-03-18,5304471.24,79734189.67954607,,,1.907281384051662,
2022-03-19,5262168.6,78774048.95235571,,,1.797643963198425,
2022-03-20,5037430.21,73148524.07941,,,1.959991820853126,
2022-03-21,5069296.27,76194066.5588894,,,1.9454310352486006,
2022-03-22,5305023.09,81937650.90393025,,,1.6662631049887422,
2022-03-23,5099663.6,80539141.34663399,,,1.8967840588203846,
2022-03-24,5139837.74,83003239.66326,,,1.8524424282491978,
2022-03-25,4937344.23,76939167.2830511,,,1.9475705629435909,
2022-03-26,5198871.09,82250946.37625818,,,2.2358492984987404,
2022-03-27,5157161.51,86908485.76652,,,2.152352562481672,
2022-03-28,5046296.67,82814774.65137,,,1.8038862506490676,
2022-03-29,5120135.43,86990294.99518196,,,1.8513503498817674,
