date,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2022-01-01,72913.725,3477211304.357376,,,,
2022-01-02,73310.482,3467514031.6995225,,,,
2022-01-03,79515.424,3692270883.0416,,,,
2022-01-04,81107.217,3722558472.91692,,,,
2022-01-05,77699.867,3378778716.495,,,,
2022-01-06,79277.665,3417553906.0789,,,,
2022-01-07,76575.716,3177062390.2902207,,,,
2022-01-08,76418.58,3190970796.916238,,,,
2022-01-09,76137.758,3185806321.15628,,,,
2022-01-10,76522.224,3196306916.339351,,,,
2022-01-11,77430.991,3302054143.2852683,,,,
2022-01-12,77453.466,3398646470.0601,,,,
2022-01-13,76811.192,3265812908.789261,,,,
2022-01-14,74462.503,3206448778.8006067,,,,
2022-01-15,75368.625,3251341433.91375,,,,
2022-01-16,73751.021,3176247140.462906,,,,
2022-01-17,75697.266,3191775220.89,,,,
2022-01-18,74768.666,3167195457.95338,,,,
2022-01-19,75352.829,3141669903.263083,,,2.449215207926391,
2022-01-20,76573.868,3112558240.141618,,,2.3776873682394832,
2022-01-21,71680.05,2611075562.1405,,,3.3689015411922005,
2022-01-22,73031.414,2555970954.71136,,,2.075737429064622,
2022-01-23,74053.996,2685711829.69224,,,1.877158402553989,
2022-01-24,73092.802,2681340003.2081,,,1.731629047220355,
2022-01-25,76064.175,2808104716.084915,,,1.2237791634874724,
2022-01-26,73878.462,2715300918.53244,,,1.10721583622818,
2022-01-27,72218.034,2681760362.52348,,,1.2389846805342697,
2022-01-28,74300.295,2808432270.528,,,1.210718832496252,
2022-01-29,76366.56,2910765619.991,,,0.9911703911223315,
2022-01-30,77188.563,2926467298.3497033,1.0634085754166667,1.1347610952777778,0.9743599140972221,1.146776403715278
2022-01-31,82940.059,3189054228.9494157,,,0.9508098821446149,
2022-02-01,78646.497,3045738769.9515457,,,0.7868657802615009,
2022-02-02,77987.839,2871809559.6062446,,,1.0389286415806358,
2022-02-03,78540.317,2908599849.1664987,,,1.2487949362969795,
2022-02-04,81589.691,3398957991.71956,,,0.896148563036828,
2022-02-05,81276.708,3364852460.13168,,,0.7762576464659963,
2022-02-06,80481.849,3412456151.79168,,,0.7648903186498994,
2022-02-07,78171.041,3430111383.5741153,,,0.8476603689184053,
2022-02-08,72889.416,3211996520.51725,,,1.0417762205417145,
2022-02-09,74638.832,3305193331.65168,,,1.182210117744373,
2022-02-10,71861.474,3122053356.97856,,,1.1056915005624108,
2022-02-11,72511.644,3073252313.8423386,,,1.5050089057908371,
2022-02-12,72665.077,3061536347.128412,,,1.5634877556034257,
2022-02-13,71764.955,3029082653.2964034,,,1.6562892774063687,
2022-02-14,74355.603,3165859693.6386433,,,1.5654720870277836,
2022-02-15,76263.866,3396814589.803433,,,1.2087426323211774,
2022-02-16,76654.903,3366920969.9593,,,1.3363513588416567,
2022-02-17,75522.763,3058107470.922386,,,1.7950522118655625,
2022-02-18,74126.464,2964465548.288,,,2.0234257060643617,
2022-02-19,76887.558,3083778299.4619484,,,1.9559572322244259,
2022-02-20,74504.387,2859072655.0427136,,,1.9409555456632102,
2022-02-21,73760.127,2723204899.8625193,,,1.9434977944491176,
2022-02-22,75723.232,2896812253.075702,,,1.6812315097453892,
2022-02-23,73734.292,2747263598.044527,,,1.4266313265516162,
2022-02-24,66890.136,2559243473.1262927,,,1.3318049616769843,
2022-02-25,68299.2,2678375433.9682283,,,1.1366831848363985,
2022-02-26,68158.685,2659391914.719551,,,1.1369554003343747,
2022-02-27,66541.921,2506439847.8039904,,,1.1571446220017674,
2022-02-28,69676.159,3009166987.2761,,,1.20135120030186,
2022-03-01,71410.252,3166937560.822,,,0.9749380786306168,
2022-03-02,73699.696,3236477930.0224,,,0.9294154712657559,
2022-03-03,75507.831,3205760472.936,,,1.1375765116655048,
2022-03-04,75974.537,2970452447.626,,,1.6940421890094848,
2022-03-05,76847.478,3027448356.2451496,,,2.0142992331101857,
2022-03-06,73240.33,2808326298.56298,,,2.045180748446119,
2022-03-07,0.0,0.0,,,2.050252220782917,
2022-03-08,70037.413,2711003702.500098,,,1.8372757444058532,
2022-03-09,73034.234,3065387989.598464,,,1.4072726806801426,
2022-03-10,70955.624,2798693507.259132,,,1.6864846493347285,
2022-03-11,71083.776,2753910382.359265,,,2.036729941417517,
2022-03-12,72653.059,2822823789.463838,,,2.16595694176818,
2022-03-13,76429.886,2889049690.8,,,2.251902908945691,
2022-03-14,74839.792,2962869945.384,,,2.045970061508534,
2022-03-15,76195.344,2991512844.6088886,,,1.8766991979810608,
2022-03-16,74818.738,3075576545.683878,,,1.4443172001383022,
2022-03-17,75348.247,3083675681.7427053,,,1.2778473503105379,
2022-03-18,77123.401,3222285104.8409,,,1.3611107933272608,
2022-03-19,78156.351,3294563741.8785,,,1.1176928479487094,
2022-03-20,76100.105,3136436630.51787,,,1.1201092086101916,
2022-03-21,73762.683,3027393533.5704656,,,1.5339575136502632,
2022-03-22,75363.683,3190251252.5244813,,,1.23489712774925,
2022-03-23,73545.869,3156004200.068881,,,1.497328922319494,
2022-03-24,81198.42,3568305166.11,,,0.9967957212023024,
2022-03-25,80609.443,3573973323.0522995,,,0.7576200396349393,
2022-03-26,80417.044,3576033362.8184,,,0.7844813866241378,
2022-03-27,80643.599,3778338093.4277,,,0.7802180147670673,
2022-03-28,77354.761,3636164340.8714056,,,0.9572085121062707,
2022-03-29,77389.656,3674323947.1403246,,,0.9706329737333896,
2022-03-30,77359.872,3642389005.2864,,,1.067673821185941,
2022-03-31,75206.3,3422992182.61,,,1.330525182813423,
2022-04-01,74114.411,3424307811.133491,,,1.8207410817052687,
2022-04-02,72658.429,3329448989.5957,,,1.8267083411854215,
2022-04-03,72533.531,3367038543.1790643,,,1.7346754317140474,
2022-04-04,74220.635,3459028806.2057333,,,1.9400665845528655,
2022-04-05,77614.591,3532814384.3834,,,1.8000986377555037,
2022-04-06,82297.396,3550071000.9916,,,2.3461555714009106,
2022-04-07,81695.992,3548873892.48,,,2.410033167767275,
2022-04-08,83370.118,3524410379.600506,,,2.4488422263724896,
2022-04-09,84030.839,3593130930.3821154,,,2.616868040989982,
2022-04-10,85169.287,3599441441.0514,,,2.521565021986591,
2022-04-11,85088.233,3355752277.1705,,,2.6330475755419522,
2022-04-12,84213.749,3380262026.0245047,,,2.7566690082618748,
2022-04-13,80680.8,3319224768.908576,,,2.5972875680437832,
2022-04-14,83536.399,3331924456.8741,,,2.394838670733075,
2022-04-15,82239.482,3333092189.9262,,,2.766762614679833,
2022-04-16,82208.454,3319421176.4574,,,2.4988126546923195,
2022-04-17,84289.666,3342088049.8229113,,,2.609917425038473,
2022-04-18,80157.177,3269335102.6256,,,2.538603222682857,
2022-04-19,80494.61,3340711452.603,,,2.127955237474433,
2022-04-20,80849.347,3340847604.0262313,,,1.99766767437761,
2022-04-21,81246.47,3290326702.196031,,,1.8186211784519202,
2022-04-22,85781.307,3407971233.2802,,,2.846139266945531,
2022-04-23,86843.042,3421655716.678551,,,3.178119468789874,
2022-04-24,86588.642,3414675050.4552,,,3.0726300254756524,
2022-04-25,82931.395,3353061811.0028234,,,2.898440749446654,
2022-04-26,87586.222,3329414436.796569,,,2.5017382462834883,
2022-04-27,83184.062,3262046413.2912993,,,3.0155830001983035,
2022-04-28,79894.07,3175781293.093,,,2.0281100081172903,
2022-04-29,83960.704,3238125193.586546,,,2.2092141906611906,
2022-04-30,85769.286,3228256284.636456,,,2.805757540506217,
2022-05-01,83347.748,3204070279.7342725,2.515717424370458,0.9811558673,3.10762783811632,
2022-05-02,81539.905,3141130721.008603,,,2.4329374774902672,
2022-05-03,91896.702,3466582530.8652,,,2.7254414181116315,
2022-05-04,83576.137,3316563828.0183973,,,2.4415290562774263,
2022-05-05,90644.179,3313466342.4666967,,,2.412730098395082,
2022-05-06,90216.893,3250325199.3147,,,3.425107276091081,
2022-05-07,92013.275,3268893107.271589,,,3.2904730511815763,
2022-05-08,90295.322,3067169556.7604,,,3.193298867932916,
2022-05-09,86475.792,2622222735.9744,,,2.5101346614798654,1.0334015193783186
2022-05-10,81811.337,2537909020.0849047,,,2.5417037973270187,1.0811611691895062
2022-05-11,78607.551,2275523525.5929,,,2.552824478817284,1.0317515486119049
2022-05-12,72310.825,2106139551.115,,,1.7711675517124048,1.0654106482156251
2022-05-13,76925.408,2250630843.48647,,,1.4940545538005894,1.1047652853118057
2022-05-14,70918.318,2134728332.165628,,,1.6071399796128192,1.088385501653125
2022-05-15,73378.012,2298006494.6425614,,,1.5800244684812113,1.1538929550065973
2022-05-16,75055.355,2241440649.883492,,,1.5842340996688489,1.0721936365600695
2022-05-17,73670.084,2242269974.0224338,,,1.444084165431583,1.1382759832725695
2022-05-18,78781.961,2264234120.473012,,,1.7793187464281293,1.0802463182649307
2022-05-19,86695.769,2632908150.909858,,,1.5874750576394827,1.1532464412298613
2022-05-20,82164.805,2401083628.7804,,,1.514242246078789,1.0584842575013889
2022-05-21,79899.838,2351875701.4814,,,2.0491879548076275,1.125884650745486
2022-05-22,84271.003,2557628474.7649007,,,1.4987849041483368,1.1603413809767362
2022-05-23,82899.812,2412434269.0872,,,1.280117084445129,1.0688271722062501
