,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2022-01-01,7260760.0,109935310.6326176,,,,
2022-01-02,7197770.0,103675959.303,,,,
2022-01-03,7827533.0,128226764.08893596,,,,
2022-01-04,7723872.0,123817838.89640255,,,,
2022-01-05,6637462.0,102099431.7226,,,,
2022-01-06,6707915.0,106725610.816,,,,
2022-01-07,6718232.0,100807444.22342296,,,,
2022-01-08,6325405.0,87833351.2557216,,,,
2022-01-09,6542737.0,88380599.9434,,,,
2022-01-10,7955696.0,122584322.21400064,,,,
2022-01-11,8690327.0,157236156.88140774,,,,
2022-01-12,8283684.0,145295532.15275988,,,,
2022-01-13,9100283.0,178156670.4613774,,,,
2022-01-14,8444737.0,170556365.46680495,,,,
2022-01-15,7749822.0,149482441.647,,,,
2022-01-16,8214429.0,164717779.47945833,,,,
2022-01-17,7682218.0,136109697.415,,,,
2022-01-18,7250919.0,128384184.70708856,,,,
2022-01-19,7730182.0,125409759.83063824,,,1.9440988968721762,
2022-01-20,7542156.0,114983515.4288328,,,2.3018430146861197,
2022-01-21,7984887.0,105138535.59606954,,,2.7906597875505303,
2022-01-22,7359619.0,83421281.365,,,2.137687852805625,
2022-01-23,7554985.0,88891953.51,,,2.556267524237571,
2022-01-24,7374205.0,79080974.42,,,2.554065605273874,
2022-01-25,7669693.0,93002697.318,,,2.230322513449306,
2022-01-26,6950923.0,78247496.24094942,,,2.220279714383166,
2022-01-27,6988566.0,73428862.962,,,2.498469496507673,
2022-01-28,7732407.0,83360008.63226368,,,2.930555389985644,
2022-01-29,8144199.0,89752411.20572811,,,2.382497268773007,
2022-01-30,8480156.0,87591531.324,2.322291098368056,0.8608510338888888,2.5074311240625002,0.9886294925694443
2022-01-31,8360795.0,92654330.19,2.322291098368056,0.8608510338888888,1.6791126107680894,0.9886294925694443
2022-02-01,9104352.0,102018732.02970047,2.322291098368056,0.8608510338888888,1.876604384763621,0.9886294925694443
2022-02-02,9323901.0,101573615.64037284,,,1.9519368863279136,
2022-02-03,9031011.0,98209452.95887968,,,2.389735754846224,
2022-02-04,9828825.0,128747778.675,,,1.856067000673502,
2022-02-05,8624735.0,110758846.87,,,1.2540473672686483,
2022-02-06,8289366.0,112047360.222,,,1.672526573981173,
2022-02-07,8109315.0,109702813.32,,,2.045049299072382,
2022-02-08,8218771.0,104822205.334,,,2.6935159505831834,
2022-02-09,8214303.0,106597010.031,,,3.1945401711004973,
2022-02-10,8096398.0,95278411.664,,,3.389331809575073,
2022-02-11,8135694.0,88377158.43306504,,,3.708036327319305,
2022-02-12,8186972.0,88018135.972,,,3.8821352738120356,
2022-02-13,8048002.0,83836036.834,,,4.221509071928621,
2022-02-14,8227293.0,86810502.66322532,,,4.094040761889689,
2022-02-15,8233960.0,94534094.76,,,3.684278935576709,
2022-02-16,7857733.0,87925492.25780775,,,3.7500999477287156,
2022-02-17,8199934.0,85505023.26129787,,,3.657321304897986,
2022-02-18,7674843.0,78844470.91395535,,,3.6170867635854873,
2022-02-19,7649862.0,76827309.01960091,,,3.2318203838746475,
2022-02-20,7858089.0,72962356.365,,,3.5985184138566626,
2022-02-21,7616411.0,64838506.843,,,3.3727623556525534,
2022-02-22,7482484.0,67137337.0607726,,,3.0392473799267847,
2022-02-23,7547788.0,64510944.036,,,2.9000417803350462,
2022-02-24,7372323.0,62391974.93079579,,,2.6994897836597946,
2022-02-25,7586114.0,67732801.44676398,,,2.450983659373334,
2022-02-26,7806594.0,70829227.362,,,2.67954065995501,
2022-02-27,7430489.0,63115261.10914717,,,2.7756019589895646,
2022-02-28,7452636.0,72253306.02,,,2.8182648270640445,
2022-03-01,9741327.0,115186030.62512888,,,1.8634113862366695,
2022-03-02,9104875.0,100669534.25897875,,,1.5394783314727687,
2022-03-03,8646723.0,95382001.413,,,1.9071726797932738,
2022-03-04,8427963.0,87741911.70359293,,,2.1590658736617203,
2022-03-05,7854728.0,82521772.368,,,2.5613698721625653,
2022-03-06,8169145.0,82855975.6706794,,,2.574848810742721,
2022-03-07,0.0,0.0,,,2.8236991399051456,
2022-03-08,7515006.0,72978223.266,,,2.6144158809217592,
2022-03-09,8499990.0,99439093.6226934,,,1.9794244282052824,
2022-03-10,8439705.0,93444413.76,,,1.9506984396287126,
2022-03-11,8366117.0,85684716.7688862,,,2.6439348358539356,
2022-03-12,8530432.0,88119362.56,,,3.581109927631412,
