,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2022-01-01,751543.0,9918348.03110411,,,,
2022-01-02,832855.0,11654371.37379045,,,,
2022-01-03,846888.0,10831189.3872,,,,
2022-01-04,933378.0,11490257.34323886,,,,
2022-01-05,584894.0,6570348.2596,,,,
2022-01-06,669179.0,7273678.06579722,,,,
2022-01-07,765048.0,7701471.55086912,,,,
2022-01-08,825800.0,7825151.265012,,,,
2022-01-09,806438.0,7753174.46291556,,,,
2022-01-10,923735.0,8227394.7020567,,,,
2022-01-11,807738.0,7747748.2206219,,,,
2022-01-12,747730.0,7597317.3721381,,,,
2022-01-13,689111.0,6544779.08820182,,,,
2022-01-14,679873.0,6469464.09313754,,,,
2022-01-15,748746.0,7084634.652,,,,
2022-01-16,700879.0,6657380.54654311,,,,
2022-01-17,845709.0,7359616.54290912,,,,
2022-01-18,844593.0,7529572.38042429,,,,
2022-01-19,864745.0,7294124.075,,,3.334963785403244,
2022-01-20,850807.0,6732435.791,,,3.717836175194375,
2022-01-21,733343.0,4742529.181,,,4.090724381014691,
2022-01-22,702980.0,3926846.28,,,3.026640191951289,
2022-01-23,864665.0,5084052.58916235,,,2.926353700404838,
2022-01-24,836612.0,4412291.688,,,2.8397099256999776,
2022-01-25,1018279.0,5652313.36599981,,,2.5184254295220754,
2022-01-26,843315.0,4726780.575,,,2.373110205865659,
2022-01-27,806081.0,4506662.1596624,,,2.698718686337675,
2022-01-28,794491.0,4710462.34561726,,,2.5424399562742632,
2022-01-29,771144.0,4669791.72802296,,,2.3304238941189293,
2022-01-30,821157.0,4866176.382,2.057183615763889,1.0224370503125,2.1932584067013887,1.0302789501388887
2022-01-31,763712.0,4736233.73494208,2.057183615763889,1.0224370503125,2.599284553386327,1.0302789501388887
2022-02-01,809899.0,5082608.28723644,2.057183615763889,1.0224370503125,2.4079323983932053,1.0302789501388887
2022-02-02,815178.0,4684012.788,,,2.6317882775866117,
2022-02-03,946440.0,5310332.5522104,,,3.0110228296253916,
2022-02-04,897991.0,5815573.13066175,,,2.4680517209297146,
2022-02-05,902859.0,5999898.69868125,,,1.8569603270058046,
2022-02-06,889173.0,6133200.54229935,,,2.315317292524057,
2022-02-07,842423.0,6222648.74075936,,,2.169071670751457,
2022-02-08,873373.0,5963836.77952007,,,2.331866994566171,
2022-02-09,922898.0,6527860.81305552,,,2.391422148444732,
2022-02-10,934792.0,5991928.77476864,,,2.7956423657363563,
2022-02-11,1131378.0,6715859.808,,,3.489151103662498,
