,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2022-01-01,955658.8,4946872.21232,,,,
2022-01-02,930666.8,4907739.63391446,,,,
2022-01-03,940607.5,5207469.6129169,,,,
2022-01-04,1055572.7,5975280.38289,,,,
2022-01-05,1789995.6,11266034.99518501,,,,
2022-01-06,1492238.6,8684645.58416855,,,,
2022-01-07,1490146.6,7833253.63222,,,,
2022-01-08,1406891.2,6982823.09296,,,,
2022-01-09,1535591.4,8160421.54434234,,,,
2022-01-10,1434800.2,7224436.76662635,,,,
2022-01-11,1476521.0,7562740.562,,,,
2022-01-12,1436969.4,8069691.18499526,,,,
2022-01-13,1572634.2,9184498.25484,,,,
2022-01-14,1568951.3,8942774.86086389,,,,
2022-01-15,1489327.5,8493188.42572808,,,,
2022-01-16,1535299.8,8744739.59793874,,,,
2022-01-17,1472807.7,7782021.32526,,,,
2022-01-18,1417258.3,7162928.36783195,,,,
2022-01-19,1443867.9,7081883.27592,,,4.680407752505428,
2022-01-20,1282916.9,5978392.754,,,3.5139139837690703,
2022-01-21,1293076.6,5072998.11712,,,4.138069520083493,
2022-01-22,1211566.8,4213102.39032,,,3.1301189473879245,
2022-01-23,1155456.7,4133068.6159,,,3.112718487872187,
2022-01-24,1218046.8,4098282.72439145,,,3.096433296878205,
2022-01-25,1621970.9,5690073.67913604,,,2.4876452074054822,
2022-01-26,1496550.5,5134367.87981181,,,2.4463366143125267,
2022-01-27,1450857.2,4886341.96388,,,2.3636893123046425,
2022-01-28,1531193.5,5280933.26215,,,2.303755166427744,
2022-01-29,1933646.2,6784938.64658738,,,3.150787202343393,
2022-01-30,1692328.1,5826347.18268,3.067294569652778,1.0024424737500002,3.4542451635416667,1.0827180619444445
2022-01-31,1412403.2,4916080.29414195,3.067294569652778,1.0024424737500002,3.288966172916483,1.0827180619444445
2022-02-01,1605067.9,5606378.11900201,3.067294569652778,1.0024424737500002,2.9887326754952586,1.0827180619444445
2022-02-02,1365920.8,4584336.75840514,,,2.598274918850315,
2022-02-03,1405084.1,4729372.57219,,,1.888878475769281,
2022-02-04,1681048.1,6446147.04426,,,2.10161141187967,
2022-02-05,1455399.6,5674020.88056,,,2.0469537067283223,
2022-02-06,1355796.2,5367914.33076303,,,2.3970388429839113,
2022-02-07,1400136.8,5694661.31539504,,,2.6081473123845864,
2022-02-08,1210039.6,4805793.27536,,,2.426177801023355,
2022-02-09,1385411.9,5768498.47730635,,,2.7009522345155643,
2022-02-10,1381941.9,5394216.11291015,,,2.097644391386712,
2022-02-11,2060978.7,8720991.40667301,,,1.557709217413187,
2022-02-12,4329806.0,18416848.6556561,,,0.9582303650504529,
2022-02-13,3943805.4,16007341.72060921,,,2.4453160321817666,
2022-02-14,4123901.8,17330697.3145,,,1.777814397505011,
2022-02-15,4163880.3,19250867.79099,,,1.7717616069554472,
2022-02-16,3453372.3,16750585.48371879,,,2.0651677152052357,
2022-02-17,4435432.3,19631223.3598,,,1.2908603227250082,
2022-02-18,3629494.8,17110958.59221214,,,1.5971402100289471,
2022-02-19,3896587.4,19215896.53989369,,,1.2485757400855044,
2022-02-20,3643998.2,15968398.62004315,,,1.1660587594595306,
2022-02-21,3805101.7,14330013.0022,,,2.032052952296412,
2022-02-22,3274237.0,12704888.83159306,,,2.201807633499194,
2022-02-23,2779354.2,10193837.39934,,,1.9832523790056777,
2022-02-24,3090878.9,10970622.08906146,,,2.159353948108647,
2022-02-25,2864670.3,10510735.15629621,,,2.08978486160877,
2022-02-26,2800552.6,10040261.12626,,,2.0805529056811074,
2022-02-27,2453792.1,8460675.1608,,,1.925941285938173,
2022-02-28,2456282.0,9636239.9142,,,1.7985824805392217,
2022-03-01,2409158.3,10180240.68986126,,,1.8691261503032333,
2022-03-02,2049707.7,8234700.68475,,,2.4120760128926744,
2022-03-03,2067750.6,8188085.60094,,,2.3259548717306853,
2022-03-04,2182207.2,8094242.94624,,,2.146546361827641,
2022-03-05,2221624.2,8460389.27844,,,2.0181913292234825,
2022-03-06,2293480.2,8498460.03379131,,,2.3990628099231674,
2022-03-07,0.0,0.0,,,2.101080881233211,
2022-03-08,1670960.7,5785534.32768,,,2.399336010858645,
2022-03-09,1471575.7,5494863.6638,,,2.1090018204628205,
2022-03-10,1602547.7,5563084.08578,,,2.2761484712192384,
2022-03-11,1507282.3,5180679.99333,,,2.0750019052297817,
2022-03-12,1629997.1,5500162.05091821,,,1.6135634580690323,
2022-03-13,1628389.8,5364730.1961,,,1.5669624596758993,
2022-03-14,1679944.0,5636884.0976,,,1.8533409130361376,
2022-03-15,1601982.0,5501186.61177996,,,1.6620499249032412,
2022-03-16,1640190.4,5976833.47923904,,,1.7932461570416338,
2022-03-17,1582587.0,5575841.00682498,,,2.0003776783720153,
2022-03-18,1396059.0,5210655.00918585,,,1.9931527229782136,
2022-03-19,1498177.8,5697298.91332753,,,1.8638607929950761,
2022-03-20,1382417.4,4940759.7876,,,2.2290897236814518,
2022-03-21,1434449.8,5375954.00220823,,,2.086171072533596,
2022-03-22,1389846.9,5295498.61995921,,,2.064231173177984,
2022-03-23,1429414.5,5758200.6406991,,,2.0844184370288517,
2022-03-24,1844570.1,7605678.9834823,,,2.5620728657461282,
2022-03-25,1511281.4,6087703.77719978,,,2.7550821788909388,
2022-03-26,1502699.5,6300869.8097701,,,2.4682296489056323,
2022-03-27,1489959.4,6788171.69297076,,,2.4712402947915915,
2022-03-28,1456908.7,6234887.63583379,,,2.3291249545929515,
2022-03-29,1465911.4,6632311.92784198,,,2.628263021475299,
2022-03-30,1422933.5,6959567.7485,,,2.8055239248891146,
2022-03-31,1434765.9,6980566.53327,,,2.5226169046509264,
2022-04-01,1346820.7,6875680.22799565,,,2.61495188240292,
2022-04-02,1445095.5,7720064.68633988,,,2.682235025341745,
2022-04-03,1360519.0,7352011.91840948,,,2.854707488693834,
2022-04-04,1317063.1,6805528.45032,,,2.9951015171168893,
2022-04-05,1307301.1,6587520.71608864,,,2.6097926000216227,
2022-04-06,1221587.7,5268221.17950321,,,2.4808265920430617,
2022-04-07,1175044.5,5191390.59466608,,,2.7403427308505517,
2022-04-08,1245986.4,5047704.13205263,,,2.8760177990034594,
2022-04-09,1230067.4,5144826.58381821,,,3.0537710805687492,
2022-04-10,1318656.5,5242055.18445,,,3.6200937588425157,
2022-04-11,1332491.8,4785511.05052,,,3.2550251601109244,
2022-04-12,1347302.2,5117249.92280032,,,2.769550930910567,
2022-04-13,1346066.1,5281021.13013,,,2.6235365993974025,
2022-04-14,1441005.2,5431004.49828,,,3.007533735896746,
2022-04-15,1558049.2,5819023.7623024,,,3.6838594741390107,
2022-04-16,1485134.4,5568754.93543622,,,2.698240206418972,
2022-04-17,1473406.5,5236663.81919537,,,2.6315468435659506,
2022-04-18,1623664.5,6146238.1080753,,,2.7503786169089577,
2022-04-19,1468478.0,5823983.748,,,3.0966895982845375,
2022-04-20,1403425.2,5534828.30376,,,3.361181000980889,
2022-04-21,1475731.4,5399616.38231644,,,3.4856522953467546,
2022-04-22,1532008.2,5771687.69268,,,2.604570475891311,
2022-04-23,1615601.6,5926896.62179355,,,2.5496346569459734,
2022-04-24,1598319.1,5749952.96225,,,2.57310955577602,
2022-04-25,1609901.2,5806793.78735467,,,2.4968387024035548,
2022-04-26,1503971.8,4947202.97964485,,,2.7238566126977863,
