date,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2024-11-18,6091432.3,46735070.408637606,3.7598952120138893,3.8087941944444443,3.008140247152778,1.10148934375
2024-11-19,5738842.0,45227813.802,3.9554150869791673,3.5993260798611115,3.140730449895833,1.1058780347222223
2024-11-20,5827922.2,42841056.0922,3.664727235173611,3.33348646875,2.970933814548611,1.0580519548611111
2024-11-21,5999767.1,44093191.922827594,3.636714772256944,3.0067726909722223,3.1790473340277776,1.130332704861111
2024-11-22,6258104.5,47462220.69476674,3.7502392197569443,2.6474421666666665,3.226597840659722,1.0490210243055555
2024-11-23,5876243.7,45094294.1538,3.905471536805556,3.217198354166667,3.144957267638889,0.9909487847222221
2024-11-24,5686343.6,45784243.90916071,3.9806039304861107,3.680972590277778,3.120051164722222,1.0199591597222222
2024-11-25,5497019.0,41255127.595,4.242230923125,4.366774934027777,3.1522960565972222,1.0260075868055556
2024-11-26,5175090.7,38497499.7173,3.9826513876041676,4.526971277777777,3.116443304166667,0.98980571875
2024-11-27,5255715.9,41613215.89102619,3.83821474875,5.072977180555556,3.074217836875,0.9661140590277777
2024-11-28,6746568.1,57676410.6869,3.859706164305556,4.756423791666666,2.847316052916667,1.0048614791666668
2024-11-29,6949832.3,60748484.1343,3.6922660546527775,5.15845590625,2.754218812222222,1.0980490590277776
2024-11-30,6892439.4,61301356.0236,4.0282981184375,5.408136649305555,2.9516170711805554,1.0675895590277777
2024-12-01,7147528.6,62369334.5636,4.107922939097222,5.9164805451388895,3.020671527777777,1.0924684895833334
2024-12-02,7552623.4,66094833.89984306,4.417547596805555,6.1970680868055545,3.2199433510416666,1.04575459375
2024-12-03,7480690.4,66772642.5104,4.879752629791667,7.220651687499999,3.4518788990972222,1.088957534722222
2024-12-04,7467761.8,64820172.424,5.2678415869097215,7.564297527777778,3.599243000659722,1.0055561319444444
2024-12-05,6343255.2,64066329.58961582,4.102097137465277,2.6102801597222225,3.117308538402778,1.0253634826388887
2024-12-06,6911692.3,72476005.4578,3.595574309930555,2.15881853125,2.841932237013889,1.0602456006944445
2024-12-07,7214931.5,74172862.81208311,4.101053604270833,2.815527517361111,3.058525187326389,1.062242236111111
2024-12-08,7197162.7,73972438.2306,4.248754235833333,3.282293850694445,3.181915283680556,1.089694513888889
2024-12-09,5924479.4,52793313.554504685,4.273866635277778,4.179555173611111,3.147354883923611,0.9934194409722222
2024-12-10,5499524.8,47950356.7312,3.6813685167361103,4.901674760416666,2.8085062718055553,1.0537581875
2024-12-11,5585516.3,53665640.6104,3.553069134791666,4.092006263888889,2.743914174201389,1.1724199340277779
2024-12-12,5594434.8,53112528.06970809,3.7132428980555554,4.5325670069444435,2.829122622673611,1.0725983055555557
2024-12-13,5609519.8,52806002.943117484,3.8878283085069447,4.601937062499999,2.869289233125,1.1508689652777777
2024-12-14,5597081.8,50765209.98185486,3.9551219834722224,4.809179534722222,2.9018424361805555,1.1411192222222222
2024-12-15,5357908.1,49951348.42291476,3.9282149210069446,5.26341471875,2.933407240972222,1.0943456180555553
2024-12-16,5460180.5,48611986.9915,4.150118403402778,5.39267540625,3.0427332413541666,1.1748421041666666
2024-12-17,5434546.7,46331922.2519436,3.969754520694445,4.961775149305556,3.0213817162847225,1.1604945104166664
2024-12-18,5171306.5,40162478.75770525,4.015490121006945,4.497045600694444,3.091885304375,1.1593769027777776
2024-12-19,4764575.6,34471704.466,3.780889872777778,3.7772283055555556,2.9498133359722223,1.1414271736111112
2024-12-20,4583629.9,33790519.6228,3.613061066701389,2.961574788194445,2.846632078715278,1.0386361909722222
2024-12-21,4486923.6,31875105.2544,3.5766581643750004,2.353356986111111,2.773704379722222,1.0689863993055555
2024-12-22,4447553.0,31270745.143,3.4385245868055554,2.3916342395833334,2.725608865,1.0858637777777778
2024-12-23,4335308.1,33199789.4298,3.5191031163541666,2.3970702569444446,2.806041828819444,1.0854284375
2024-12-24,4400763.1,34387562.8634,3.8334443222222223,2.387498413194445,2.9621807388194443,1.124508295138889
2024-12-25,4428728.7,33405015.05979643,4.1601328431597215,2.4744955,3.140391720625,1.2146126284722223
2024-12-26,4434923.7,31555595.33569794,4.078077257291667,2.4512586250000004,3.1262189565277776,1.1563300555555556
2024-12-27,4526339.1,31689634.166038632,4.119331813993055,2.4417687326388893,3.241775167708333,1.176520909722222
2024-12-28,4475396.7,31994611.0083,3.980324915138889,2.4057422881944444,3.2104032344097226,1.2418724340277778
2024-12-29,4568271.3,31228702.6068,4.315512761909722,2.4263839930555555,3.3461772574305555,1.1551905034722223
2024-12-30,4516170.5,30877057.7085,4.259908450069444,2.3995100104166665,3.374366924791667,1.1717878506944444
2024-12-31,4619556.8,31369858.0577152,3.952773711145833,2.4501058819444443,3.144791420763889,1.2639948645833334
2025-01-01,4575197.6,32825845.862555873,3.8876666746874995,2.423821357638889,3.2106976506597222,1.1507112847222223
2025-01-02,4675588.9,35663169.16721338,3.8835941322916674,2.4966188958333335,3.0851050075347226,1.200949340277778
2025-01-03,4694226.1,37844850.8182,4.244032409201389,2.469886541666667,3.267616741076389,1.1568250069444446
2025-01-04,4782445.6,38546677.295564495,4.588212286597223,2.5971079444444443,3.4019065472569445,1.1771283819444445
2025-01-05,4756057.4,39357868.24434188,4.684961541909722,2.5625203229166664,3.4368637457291666,1.2934118958333334
2025-01-06,4772626.3,42507280.97747738,4.070890730243055,2.456848274305555,2.981890304861111,1.1382084826388887
2025-01-07,4922927.0,39859393.38148295,3.963472437395833,2.716059826388889,2.867322707048611,1.2078599583333332
2025-01-08,4602967.4,34810777.966092005,4.1153839803125,2.733856267361111,3.0475987495486114,1.1056919131944445
2025-01-09,4464786.4,31358237.25909082,3.9723501580902774,2.6319614131944444,3.0274440252430552,1.0909335798611108
2025-01-10,4286175.4,31241466.8833663,3.6355327213194446,2.3351901111111113,3.011105612569444,1.1363074375
2025-01-11,4332720.8,31868130.49700692,3.5709547290277777,2.426920121527778,2.9711519407291664,1.1755573888888888
2025-01-12,4266543.1,30350556.85529632,3.5916681137152784,2.468448142361111,3.0342239643055557,1.1615955347222224
2025-01-13,4308425.1,29986638.696,3.7568313632986112,2.539623173611111,3.103070931388889,1.0494764756944446
2025-01-14,4355133.9,30564329.7102,3.6700291000694443,2.3613322534722223,3.052898197951389,1.1738422222222222
2025-01-15,4285091.6,32862576.33576458,3.9398279303125006,2.431722388888889,3.154012245694444,1.2159365416666668
2025-01-16,4434603.0,33193003.455,4.352631933506944,2.6541721354166667,3.2147374345486113,1.1789397534722221
2025-01-17,4337180.8,34510947.6256,4.269678911979167,2.674627736111111,3.301949878715278,1.163576375
2025-01-18,4634547.3,34640132.81566231,4.382174119340277,2.7367485138888887,3.2820868062152777,1.181689545138889
2025-01-19,4675000.8,31302908.972146608,4.1585057008333335,2.7192093958333334,3.2323848986458334,0.9874772951388889
2025-01-20,4777609.4,32155947.164658166,3.545734558958334,1.9013230833333334,3.0569214177083333,1.0647433611111112
2025-01-21,4888786.9,35391276.98985423,3.4094284570486106,1.7893101423611109,3.0368790375694448,1.1350033611111112
2025-01-22,4790104.6,33784607.7438,3.6335907846527777,1.844797423611111,3.1288426259374997,1.0798411805555554
2025-01-23,4724979.7,33377256.6008,3.7561421295017796,1.941144503472222,3.2188020298958335,1.0917462708333332
2025-01-24,4587835.4,31556852.319475,4.059717941944444,2.0227208194444444,3.252246439097222,1.2237497569444444
2025-01-25,4570638.9,31864737.54861962,4.013821171145833,2.003119652777778,3.3200008722916667,1.1896913194444445
2025-01-26,4681080.2,31492298.606410567,4.28481534732639,2.0248476597222216,3.4724029997569446,1.2800312430555556
2025-01-27,4916822.0,30582632.84,4.0501321240625,1.971572642361111,3.391012127361111,1.1603190729166666
2025-01-28,5169387.3,28614034.152023166,3.8492528724652777,1.9822163159722221,3.2336143461805555,1.189503232638889
2025-01-29,5454985.7,29889031.50794638,3.5000748004861113,1.875938111111111,2.9787233015277774,1.136914951388889
2025-01-30,5222317.7,30665449.5344,3.5538782315972224,2.000116597222222,2.9800185865277777,1.1236213645833333
2025-01-31,5135706.6,30064265.94556875,3.7710744730208337,2.1143707708333332,3.011742813819444,1.1598287986111113
2025-02-01,5238516.7,28177981.3293,3.9292258056597222,2.2213657083333334,3.112720679027778,1.1867599027777778
2025-02-02,4791911.1,22512118.83562554,3.649305693993056,2.1711046145833333,2.9952513900347224,1.0209150208333333
2025-02-03,3342397.6,16849976.81262949,2.207402628125,1.6356863611111112,1.9741031085314682,1.0353025729166667
2025-02-04,3232589.6,14915168.4144,2.308027592291667,1.3518767534722222,2.009962059340278,1.1217181944444445
2025-02-05,3272027.4,14599786.2588,2.3819079900694446,1.4170252083333332,2.05563677625,1.1897382951388888
2025-02-06,3410026.3,14274370.0918,2.3112431364930557,1.4512968159722222,2.028870960034722,1.1768388125
2025-02-07,3389798.1,14006645.7492,2.3896523711111115,1.519078861111111,2.096869013055555,1.1494316770833335
2025-02-08,3331076.5,14168279.33405081,2.3973224109722224,1.50501071875,2.1303618347569446,1.2163390069444444
2025-02-09,3390121.6,14378240.24324707,2.468694741527778,1.4503056006944446,2.1063020904861114,1.2023487708333331
2025-02-10,3487557.2,15519629.54,2.5423805416319443,1.5445985000000002,2.1650015303819448,1.1311073958333333
2025-02-11,3425362.5,15263415.3,2.682899136666667,1.5431729756944446,2.2007533671875,1.10637459375
2025-02-12,3478795.4,16164675.80004904,2.71185657125,1.497107263888889,2.2175690829513885,1.1836996493055554
2025-02-13,3392248.1,15265116.45,2.882233404236111,1.522623722222222,2.2451195540277777,1.2087359131944444
2025-02-14,3502172.3,16544261.9452,2.6491376992708333,1.5838281770833333,2.113830592465278,1.0822094826388888
2025-02-15,3454592.1,15792685.78357484,2.7271876380208337,1.7486955520833334,2.140589271319444,1.124254409722222
2025-02-16,3583054.4,16005504.0048,2.6208377941666665,1.6205060590277778,2.154151622951389,1.0630953506944445
2025-02-17,3723107.7,16296042.4029,2.461977833541667,1.5157029305555556,2.047048622326389,1.154480357638889
2025-02-18,3685932.7,15393637.51298814,2.467895794722222,1.4874046145833333,2.0624096144444444,1.2352525069444444
2025-02-19,3588410.7,15217462.9657575,2.4301055742708337,1.3584961944444442,2.0607986847569446,1.2268842500000001
2025-02-20,3671335.1,16305982.44236188,2.6081009475,1.285686371527778,2.186737012708333,1.3344215590277777
2025-02-21,3558447.8,14820935.087,3.1578766250694446,1.33367528125,2.475253063402778,1.1865732256944443
2025-02-22,3489021.6,14877601.65613025,2.9956138401388888,1.4178396111111111,2.486311436875,1.1524510138888888
2025-02-23,3526134.9,14672247.3189,2.9853434492361113,1.4720933020833333,2.4297153867708334,1.4162209583333332
2025-02-24,3539878.5,12867458.3475,2.638745476006944,1.4054789756944441,2.248210621701389,1.156183329861111
2025-02-25,3558681.1,13017655.4638,2.6522803135416666,1.3370095555555557,2.331674951597222,1.0491329375
2025-02-26,3744150.9,14107960.5912,2.593996330347222,1.2225483333333331,2.2771230529166666,1.1129569756944444
2025-02-27,3896519.8,14538325.32664816,2.7415950621875,1.3190871145833334,2.3498817762499997,1.2834638784722223
2025-02-28,3969057.9,15144945.06538565,2.8669437884027777,1.3330580034722221,2.4220558302430555,1.1455727708333334
2025-03-01,3834176.2,14574810.04940075,2.617953904965278,1.3704269826388888,2.171818574409722,1.3054570694444445
2025-03-02,3835587.2,16958734.67020832,2.5311631691666667,1.3493431909722222,2.1387466161805557,1.1817022152777779
2025-03-03,4169473.2,15510926.75643824,2.792712227534722,1.3741005520833334,2.2570234050347224,1.1405516805555556
2025-03-04,3817005.3,13458760.6878,3.0668402365625003,1.2122211284722222,2.5863347780555555,1.1319291284722222
2025-03-05,3822269.9,14239110.00879139,2.4923989140972225,1.21184815625,2.2192875130902774,1.2588895868055556
2025-03-06,4176468.0,15891804.42155172,2.2372723061805555,1.2785136736111111,1.9297999847916667,1.1703353263888887
2025-03-07,3986290.7,14310783.613,2.7161396467361114,1.3156059861111113,2.3304825953125,1.2632099201388887
2025-03-08,3868572.5,13516792.315,2.6964234721180556,1.3222580034722222,2.414513807395833,1.2131948784722222
2025-03-09,4101591.7,12407314.8925,2.6267607455902775,1.297909982638889,2.3983149992708332,1.2662247291666666
2025-03-10,4202924.9,11478187.9019,2.4380093802430554,1.1923677291666666,2.2564252334375,1.0668080381944445
2025-03-11,4015291.2,11870200.43409715,2.4691782638541664,1.1192076875,2.233260513333333,1.1051901840277776
2025-03-12,4125137.9,12693049.3183,2.306481830520833,1.0760792013888887,2.096412164965278,1.1147332395833334
2025-03-13,4073415.2,12068706.08185639,2.330651924652778,1.0179018993055555,2.081401919166667,1.143046107638889
2025-03-14,4003099.3,12633781.3908,2.2581686616666667,1.0295785520833334,2.0141649403125,1.1971518923611113
2025-03-15,4011734.6,13062207.8576,2.2253130542708335,1.0769277673611113,1.878883319270833,1.2388657812500001
2025-03-16,3997160.4,12411183.042,2.5691401480555554,1.0899210104166666,2.1537477057291667,1.4757608159722222
2025-03-17,3880070.4,12492492.9138,2.5221906279861113,1.1451462256944442,2.195964266875,1.18869115625
2025-03-18,3844753.3,12413390.77029656,2.5092527755902783,1.0990736006944444,2.141722580659722,1.2588072083333333
2025-03-19,3858516.1,13219276.1586,2.210891997534722,1.1436457465277778,1.7570384860763888,1.2628660034722223
2025-03-20,3852476.3,12774811.4108,1.8028377618750002,1.15083390625,1.4476463481944444,1.3095615
2025-03-21,3821266.1,12266264.181,2.223746101319444,1.1972442777777776,1.7542898948611112,1.2935075694444444
2025-03-22,3715227.4,12315978.831,2.6610126375347227,1.1763881979166666,2.271397840763889,1.274676486111111
2025-03-23,3764948.8,13057979.7541335,2.6855258886458335,1.1616230416666669,2.3346887228819444,1.4851947118055555
2025-03-24,4169003.1,15779859.12738563,1.6931828788194445,1.1291006944444446,1.470382742951389,1.1309308541666665
2025-03-25,4195108.7,16926446.43927633,1.2706283563194445,1.0636959444444445,1.214587054861111,1.1832297395833333
2025-03-26,4259103.8,16691427.7922,1.4137430969444447,1.070675548611111,1.4010019354861112,1.233831496527778
2025-03-27,4025462.9,15779726.49087175,1.5769582630555556,1.1880609791666668,1.493656268298611,1.253114222222222
2025-03-28,4035862.6,15033588.185,1.8289736865972221,1.2377241701388888,1.677250601423611,1.2181978437500003
2025-03-29,4241336.2,14861642.0448,1.8656304002083333,1.2637711631944444,1.6631906773958334,1.08328703125
2025-03-30,4222504.6,14402963.1906,2.2065358025,1.2042972986111111,2.040982383506945,1.1623090694444445
2025-03-31,4224420.5,14371478.541,2.1553907626041666,1.222903701388889,2.003870102673611,1.2478185694444446
2025-04-01,4103164.8,15142345.0227,1.7647969037500002,1.1728832916666667,1.7127314951388888,1.2536066354166668
2025-04-02,4187761.9,13848928.6033,1.6786038372916667,1.1603157812499998,1.6520525788194445,1.2106295451388889
2025-04-03,4068697.3,13418563.6954,2.0531545775694444,1.147001076388889,2.021425259756944,1.21215809375
2025-04-04,3933046.2,12703739.226,1.856262562777778,1.1860723819444443,1.7740718313888888,1.1511376284722223
