,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2022-01-01,293945.38,7731939.27552,,,,
2022-01-02,297308.18,8019293.53914,,,,
2022-01-03,297358.74,7908850.40778,,,,
2022-01-04,305292.12,7945416.84454878,,,,
2022-01-05,317229.95,7778478.374,,,,
2022-01-06,313557.14,7749878.27224,,,,
2022-01-07,332006.95,7833939.71682464,,,,
2022-01-08,328737.11,7597977.83301504,,,,
2022-01-09,326527.38,7715515.46202,,,,
2022-01-10,370792.44,8401555.21315138,,,,
2022-01-11,331968.52,7893215.50004,,,,
2022-01-12,383539.5,9472890.6929408,,,,
2022-01-13,365925.26,8601677.63505194,,,,
2022-01-14,393572.21,9797362.81451712,,,,
2022-01-15,418802.28,10619150.61168,,,,
2022-01-16,408738.2,10283509.07705706,,,,
2022-01-17,396806.2,9485255.4048,,,,
2022-01-18,550403.19,13989070.71506268,,,,
2022-01-19,423848.23,10120648.03594,,,3.781907127253021,
2022-01-20,408702.11,9276763.95416238,,,3.9400277576948874,
2022-01-21,400919.71,7802789.56687198,,,4.087199145273817,
2022-01-22,331472.27,5896891.6833,,,3.385430965370203,
2022-01-23,317429.44,5894029.84192,,,2.8302466063656886,
2022-01-24,329657.65,5973066.96035,,,3.227471921213036,
2022-01-25,325723.1,5938556.69355871,,,2.6867804495542966,
2022-01-26,319548.42,5786954.87370084,,,2.9139551848366487,
2022-01-27,329834.34,5966181.70292834,,,2.7860163939216473,
2022-01-28,340505.12,6493773.14352,,,2.572279222469557,
2022-01-29,322861.26,6229612.99667785,,,2.6991035134537587,
2022-01-30,342972.98,6720555.5431,3.0595707670833336,0.9845696823263889,3.077123577604167,1.1418265934027778
2022-01-31,334607.19,6592872.26783898,3.0595707670833336,0.9845696823263889,3.3071853697708224,1.1418265934027778
2022-02-01,378904.01,7542842.12707,3.0595707670833336,0.9845696823263889,2.7879179193209556,1.1418265934027778
2022-02-02,415449.48,8333501.11932,,,2.302349352243676,
